MMSI,time,lat,lon,vel,cou
354209000-0,2379.0,21.524149,130.55378,140.372667,263.226916
413804828-0,2383.0,20.152451,131.241167,7.260315,254.285627
209351000-0,2389.0,20.6563,130.379643,9.517222,160.100006
354209000-0,2389.0,21.523384,130.546853,79.889159,105.284157
209351000-0,2401.0,20.655335,130.380047,9.517222,158.699997
209351000-0,2407.0,20.654857,130.380262,9.517222,157.899994
354209000-0,2409.0,21.521437,130.554512,137.213583,275.548286
209351000-0,2413.0,20.65438,130.380482,9.517222,157.199997
209351000-0,2419.0,20.65391,130.380708,9.517222,156.399994
354209000-0,2419.0,21.52205,130.547726,72.663642,251.289092
209351000-0,2425.0,20.653445,130.380945,9.517222,155.399994
354209000-0,2429.0,21.520972,130.544306,167.002226,93.0813
209351000-0,2431.0,20.652987,130.381192,9.517222,154.300003
209351000-0,2437.0,20.652532,130.381445,9.517222,153.300003
354209000-0,2439.0,21.520557,130.552592,187.835707,270.324462
209351000-0,2442.0,20.652078,130.381703,9.517222,152.600006
354209000-0,2449.0,21.520606,130.543259,57.045318,117.461385
209351000-0,2449.0,20.651628,130.381963,9.517222,151.899994
209351000-0,2455.0,20.65118,130.38223,9.517222,151.300003
209351000-0,2461.0,20.650738,130.382503,9.517222,150.5
209351000-0,2467.0,20.6503,130.382783,9.517222,149.699997
354209000-0,2470.0,21.518052,130.548541,31.317484,85.348909
209351000-0,2473.0,20.649865,130.38307,9.517222,148.899994
209351000-0,2485.0,20.649002,130.383655,9.465777,147.899994
354209000-0,2490.0,21.518287,130.551643,46.147861,248.325228
209351000-0,2491.0,20.648572,130.383952,9.517222,147.399994
209351000-0,2497.0,20.648143,130.384253,9.517222,147.0
354209000-0,2500.0,21.517499,130.549512,10.194992,158.355843
209351000-0,2502.0,20.647717,130.384558,9.517222,146.5
209351000-0,2508.0,20.647295,130.38487,9.517222,145.800003
354209000-0,2510.0,21.517061,130.549698,90.417431,256.837223
209351000-0,2514.0,20.646875,130.385187,9.517222,145.199997
209351000-0,2521.0,20.646458,130.38551,9.517222,144.5
209351000-0,2527.0,20.64604,130.385838,9.517222,144.0
354209000-0,2531.0,21.515062,130.540512,102.633622,92.191988
209351000-0,2533.0,20.645625,130.386168,9.517222,143.5
209351000-0,2539.0,20.645212,130.386502,9.517222,143.100006
209351000-0,2545.0,20.644803,130.38684,9.517222,142.399994
354209000-0,2550.0,21.514717,130.550194,24.26521,133.44539
209351000-0,2551.0,20.644398,130.387185,9.517222,141.899994
354209000-0,2560.0,21.513946,130.551069,140.769038,263.29729
209351000-0,2562.0,20.643603,130.387885,9.517222,140.699997
209351000-0,2569.0,20.643212,130.38824,9.517222,140.100006
354209000-0,2570.0,21.513186,130.544123,80.162663,241.892627
209351000-0,2575.0,20.642822,130.388593,9.517222,139.699997
354209000-0,2580.0,21.51144,130.54061,145.179447,92.751788
209351000-0,2581.0,20.642437,130.388952,9.517222,139.300003
209351000-0,2587.0,20.64205,130.389312,9.517222,139.100006
354209000-0,2590.0,21.511118,130.547815,182.715099,271.424881
209351000-0,2593.0,20.641667,130.389673,9.517222,138.800003
209351000-0,2599.0,20.641407,130.389915,9.568666,138.699997
354209000-0,2600.0,21.511328,130.538739,27.002135,152.200622
209351000-0,2605.0,20.640852,130.390383,9.568666,138.600006
354209000-0,2610.0,21.510223,130.539365,141.734373,96.062039
209351000-0,2611.0,20.640472,130.390747,9.568666,138.600006
209351000-0,2616.0,20.64009,130.39111,9.568666,138.600006
354209000-0,2621.0,21.509462,130.547068,5.115906,224.978072
209351000-0,2622.0,20.639703,130.39147,9.568666,138.699997
209351000-0,2629.0,20.639312,130.391832,9.568666,138.699997
209351000-0,2635.0,20.63892,130.392193,9.568666,138.800003
354209000-0,2640.0,21.509144,130.546726,226.633683,259.574293
209351000-0,2641.0,20.638527,130.392557,9.568666,138.600006
354209000-0,2650.0,21.507248,130.535652,34.731,252.950393
209351000-0,2653.0,20.637738,130.393287,9.568666,138.399994
209351000-0,2659.0,20.637342,130.393652,9.568666,138.399994
354209000-0,2660.0,21.506778,130.534002,159.322619,90.490166
209351000-0,2665.0,20.636945,130.394017,9.568666,138.399994
209351000-0,2670.0,20.636547,130.39438,9.568666,138.5
354209000-0,2670.0,21.506714,130.541918,25.423415,155.241405
209351000-0,2676.0,20.636147,130.394742,9.568666,138.699997
354209000-0,2680.0,21.505647,130.542447,80.914786,277.354116
209351000-0,2682.0,20.635748,130.395102,9.568666,138.800003
209351000-0,2688.0,20.63535,130.39546,9.568666,139.100006
354209000-0,2690.0,21.506126,130.53846,29.289324,163.698852
209351000-0,2694.0,20.634953,130.395813,9.568666,139.300003
354209000-0,2700.0,21.504826,130.538868,104.484539,269.885932
209351000-0,2700.0,20.634558,130.396168,9.568666,139.5
209351000-0,2706.0,20.634165,130.396527,9.620111,139.399994
354209000-0,2710.0,21.504817,130.533677,163.009313,97.807471
209351000-0,2712.0,20.633775,130.396887,9.620111,139.100006
209351000-0,2718.0,20.63339,130.397255,9.620111,138.600006
354209000-0,2720.0,21.503793,130.541701,27.697703,178.004606
209351000-0,2724.0,20.633005,130.397627,9.620111,138.0
354209000-0,2730.0,21.502513,130.541749,91.113829,275.664837
209351000-0,2730.0,20.632623,130.39801,9.620111,137.399994
209351000-0,2736.0,20.632245,130.398392,9.620111,136.800003
354209000-0,2740.0,21.502929,130.537244,28.216681,170.73564
209351000-0,2742.0,20.631872,130.398773,9.620111,136.300003
413804828-0,2746.0,20.149151,131.228675,6.88598,98.160101
209351000-0,2747.0,20.631502,130.39916,9.620111,135.800003
354209000-0,2750.0,21.501642,130.53747,63.316753,97.893324
209351000-0,2755.0,20.631135,130.399552,9.620111,135.199997
354209000-0,2760.0,21.50124,130.540586,10.662986,173.306448
209351000-0,2761.0,20.630768,130.399942,9.671556,134.899994
209351000-0,2767.0,20.630403,130.400333,9.671556,134.699997
354209000-0,2771.0,21.500701,130.540654,45.622699,255.747439
209351000-0,2779.0,20.629682,130.401122,9.671556,134.199997
209351000-0,2785.0,20.629323,130.40152,9.671556,133.800003
354209000-0,2790.0,21.499715,130.53648,72.074993,95.751708
209351000-0,2791.0,20.628968,130.401923,9.671556,133.300003
209351000-0,2797.0,20.628613,130.40233,9.671556,132.899994
354209000-0,2800.0,21.499381,130.540042,64.920806,113.469879
209351000-0,2803.0,20.628262,130.402738,9.671556,132.5
209351000-0,2808.0,20.627908,130.403148,9.671556,132.399994
209351000-0,2815.0,20.627557,130.403558,9.671556,132.100006
354209000-0,2819.0,21.49711,130.545664,178.064825,273.142676
209351000-0,2821.0,20.627203,130.403965,9.671556,132.100006
209351000-0,2827.0,20.626852,130.404373,9.671556,132.0
354209000-0,2830.0,21.497606,130.535947,31.413455,190.937397
209351000-0,2833.0,20.6265,130.404778,9.671556,132.0
209351000-0,2839.0,20.626152,130.405183,9.671556,131.899994
209351000-0,2845.0,20.625805,130.40559,9.671556,131.800003
354209000-0,2849.0,21.494897,130.535384,176.789611,90.635476
209351000-0,2851.0,20.62546,130.405997,9.671556,131.600006
209351000-0,2857.0,20.625115,130.406405,9.671556,131.5
354209000-0,2859.0,21.494806,130.544167,14.035812,207.921758
209351000-0,2863.0,20.62477,130.406812,9.671556,131.399994
209351000-0,2868.0,20.62442,130.407232,9.671556,131.399994
354209000-0,2869.0,21.494233,130.54384,133.191884,268.668181
209351000-0,2875.0,20.624068,130.407652,9.671556,131.5
354209000-0,2879.0,21.49409,130.537225,13.287272,193.462631
209351000-0,2887.0,20.623368,130.408482,9.671556,131.600006
209351000-0,3121.0,20.609978,130.424793,9.671556,128.600006
209351000-0,3127.0,20.609647,130.425225,9.671556,128.600006
209351000-0,3133.0,20.609315,130.425658,9.671556,128.600006
209351000-0,3139.0,20.60898,130.42609,9.671556,128.600006
354209000-0,3139.0,21.478559,130.53323,26.640355,148.008059
209351000-0,3145.0,20.608647,130.426523,9.671556,128.600006
209351000-0,3150.0,20.608313,130.426953,9.671556,128.600006
209351000-0,3155.0,20.607983,130.427387,9.671556,128.5
354209000-0,3159.0,21.47647,130.534632,30.377951,117.072648
209351000-0,3162.0,20.607652,130.427818,9.671556,128.600006
209351000-0,3168.0,20.60732,130.428252,9.671556,128.5
354209000-0,3169.0,21.475831,130.535976,108.15359,99.58913
209351000-0,3174.0,20.60699,130.428685,9.671556,128.5
354209000-0,3180.0,21.474915,130.541803,74.363465,262.63932
209351000-0,3187.0,20.60633,130.429552,9.671556,128.5
209351000-0,3193.0,20.606007,130.429983,9.671556,128.399994
209351000-0,3199.0,20.605682,130.430417,9.671556,128.300003
209351000-0,3205.0,20.605357,130.430845,9.671556,128.300003
354209000-0,3208.0,21.473682,130.531545,91.196348,102.966531
209351000-0,3211.0,20.605037,130.431273,9.671556,128.399994
209351000-0,3216.0,20.604718,130.4317,9.671556,128.5
354209000-0,3219.0,21.472641,130.536401,16.328945,126.094075
354209000-0,3229.0,21.472196,130.537056,62.953567,276.017832
209351000-0,3229.0,20.604077,130.43255,9.671556,128.600006
209351000-0,3234.0,20.603748,130.432975,9.671556,128.699997
354209000-0,3239.0,21.472501,130.533947,127.077879,250.068995
209351000-0,3240.0,20.60342,130.433402,9.671556,128.800003
413804828-0,3240.0,20.146918,131.245255,9.687563,42.749377
209351000-0,3246.0,20.603087,130.433828,9.671556,128.899994
354209000-0,3249.0,21.470499,130.528012,19.586441,78.957017
209351000-0,3252.0,20.602753,130.434257,9.671556,128.899994
209351000-0,3259.0,20.602418,130.434683,9.671556,129.100006
354209000-0,3268.0,21.470828,130.529827,70.416286,130.201548
209351000-0,3271.0,20.601737,130.435542,9.671556,129.300003
209351000-0,3276.0,20.601393,130.435972,9.671556,129.300003
354209000-0,3279.0,21.468517,130.532765,41.346774,78.20443
209351000-0,3283.0,20.601052,130.436402,9.671556,129.399994
209351000-0,3289.0,20.600715,130.436833,9.671556,129.300003
354209000-0,3289.0,21.468908,130.534776,70.665584,99.496975
354209000-0,3299.0,21.468369,130.538238,33.316533,134.316785
209351000-0,3301.0,20.600048,130.43769,9.671556,129.199997
209351000-0,3307.0,20.59972,130.43812,9.671556,129.0
354209000-0,3309.0,21.467293,130.539422,17.204149,231.517752
209351000-0,3312.0,20.599393,130.43855,9.671556,128.899994
209351000-0,3319.0,20.599067,130.43898,9.671556,128.699997
354209000-0,3328.0,21.466353,130.538151,107.621633,256.18596
209351000-0,3331.0,20.59841,130.43984,9.671556,128.699997
209351000-0,3337.0,20.59808,130.440272,9.671556,128.699997
354209000-0,3339.0,21.465046,130.532441,112.89229,88.694044
209351000-0,3343.0,20.597745,130.440702,9.671556,128.800003
209351000-0,3349.0,20.597412,130.441133,9.671556,128.800003
354209000-0,3349.0,21.465165,130.538047,122.414667,256.221418
209351000-0,3355.0,20.59707,130.441567,9.671556,128.899994
354209000-0,3359.0,21.463817,130.532141,29.156522,109.073426
209351000-0,3361.0,20.596732,130.442002,9.671556,128.800003
209351000-0,3367.0,20.596392,130.442433,9.671556,128.899994
354209000-0,3369.0,21.463377,130.53351,19.426725,161.718417
209351000-0,3372.0,20.596055,130.442865,9.671556,128.899994
209351000-0,3379.0,20.595722,130.443295,9.671556,129.0
354209000-0,3379.0,21.462524,130.533813,74.534223,284.31689
209351000-0,3385.0,20.595392,130.443722,9.671556,129.0
354209000-0,3389.0,21.463376,130.530226,185.178743,97.146994
209351000-0,3391.0,20.595062,130.444147,9.671556,129.100006
209351000-0,3397.0,20.594733,130.44457,9.671556,129.199997
354209000-0,3400.0,21.462204,130.540264,138.291017,262.230189
209351000-0,3403.0,20.594405,130.444993,9.671556,129.199997
209351000-0,3409.0,20.594078,130.445417,9.671556,129.199997
354209000-0,3410.0,21.46134,130.533459,48.19693,235.93992
209351000-0,3415.0,20.59375,130.445842,9.671556,129.199997
354209000-0,3420.0,21.460092,130.531475,168.364088,86.908472
413804828-0,3421.0,20.15287,131.251116,23.898022,249.970584
209351000-0,3421.0,20.59342,130.446268,9.671556,129.100006
209351000-0,3426.0,20.593093,130.446698,9.671556,129.0
354209000-0,3430.0,21.460511,130.539826,132.618987,261.362497
209351000-0,3432.0,20.592767,130.447128,9.671556,128.800003
209351000-0,3439.0,20.59244,130.447562,9.671556,128.600006
209351000-0,3444.0,20.592167,130.447922,9.671556,128.600006
354209000-0,3449.0,21.458762,130.527452,170.419705,90.08347
209351000-0,3451.0,20.591778,130.448428,9.671556,128.600006
209351000-0,3457.0,20.591442,130.448862,9.671556,128.600006
354209000-0,3460.0,21.458749,130.536763,25.748862,240.544418
209351000-0,3463.0,20.591102,130.449295,9.671556,128.600006
209351000-0,3469.0,20.590758,130.44973,9.671556,128.699997
209351000-0,3475.0,20.590413,130.450165,9.671556,128.800003
354209000-0,3479.0,21.457637,130.534648,133.342697,267.470691
209351000-0,3481.0,20.590068,130.4506,9.671556,128.899994
209351000-0,3486.0,20.589723,130.451033,9.671556,129.0
354209000-0,3489.0,21.457365,130.528031,27.519951,142.407717
209351000-0,3492.0,20.58938,130.451465,9.671556,129.100006
209351000-0,3499.0,20.58904,130.451897,9.671556,129.199997
209351000-0,3504.0,20.588757,130.452257,9.671556,129.100006
354209000-0,3508.0,21.455449,130.529615,12.419933,155.625389
209351000-0,3511.0,20.588363,130.452762,9.671556,129.0
209351000-0,3517.0,20.588028,130.453195,9.671556,128.899994
354209000-0,3519.0,21.454874,130.529895,22.291074,256.171828
209351000-0,3523.0,20.587693,130.453628,9.671556,128.899994
209351000-0,3529.0,20.587362,130.454063,9.671556,128.800003
354209000-0,3529.0,21.454628,130.52882,44.597574,137.223339
209351000-0,3535.0,20.587027,130.454498,9.671556,128.699997
354209000-0,3539.0,21.453115,130.530325,133.436905,268.479053
209351000-0,3541.0,20.586695,130.454935,9.671556,128.5
209351000-0,3546.0,20.586363,130.45537,9.671556,128.399994
354209000-0,3549.0,21.452951,130.5237,87.039203,95.115185
209351000-0,3552.0,20.586032,130.455805,9.671556,128.399994
209351000-0,3559.0,20.585702,130.456237,9.671556,128.5
209351000-0,3564.0,20.585432,130.456598,9.671556,128.399994
354209000-0,3568.0,21.452269,130.531881,62.67719,253.399552
209351000-0,3571.0,20.585045,130.457102,9.671556,128.600006
209351000-0,3577.0,20.584713,130.457532,9.671556,128.699997
354209000-0,3580.0,21.451276,130.528301,138.553363,92.205458
209351000-0,3583.0,20.584378,130.457963,9.671556,128.800003
209351000-0,3589.0,20.584045,130.458395,9.671556,128.899994
354209000-0,3590.0,21.451029,130.535177,79.957648,252.297528
209351000-0,3595.0,20.58371,130.458827,9.671556,128.800003
209351000-0,3601.0,20.583377,130.459257,9.671556,128.899994
209351000-0,3606.0,20.583043,130.459688,9.671556,128.899994
413804828-0,3607.0,20.145832,131.230553,2.972542,60.631329
354209000-0,3610.0,21.448781,130.527611,24.703744,263.936066
209351000-0,3613.0,20.58271,130.460118,9.671556,128.800003
209351000-0,3619.0,20.582378,130.46055,9.671556,128.800003
209351000-0,3624.0,20.582098,130.460907,9.671556,128.800003
354209000-0,3629.0,21.448552,130.525293,73.892373,105.478083
209351000-0,3631.0,20.581712,130.461407,9.671556,128.800003
209351000-0,3637.0,20.58138,130.461833,9.671556,128.800003
354209000-0,3640.0,21.447549,130.529183,146.550841,255.69207
209351000-0,3643.0,20.58105,130.46226,9.671556,128.800003
209351000-0,3649.0,20.580723,130.462685,9.671556,128.800003
354209000-0,3650.0,21.445875,130.522131,12.500749,169.649443
209351000-0,3655.0,20.580398,130.463112,9.671556,128.699997
209351000-0,3661.0,20.580072,130.463538,9.671556,128.800003
209351000-0,3666.0,20.579747,130.463963,9.671556,128.699997
354209000-0,3669.0,21.444795,130.522343,95.289953,96.082421
209351000-0,3672.0,20.579422,130.464393,9.671556,128.699997
209351000-0,3679.0,20.579095,130.464822,9.671556,128.699997
354209000-0,3679.0,21.444328,130.527048,27.452227,92.428602
209351000-0,3685.0,20.578767,130.46525,9.671556,128.699997
354209000-0,3689.0,21.444274,130.528411,155.750905,92.669759
209351000-0,3691.0,20.578437,130.465678,9.671556,128.800003
209351000-0,3697.0,20.578105,130.466108,9.671556,128.800003
354209000-0,3699.0,21.443939,130.536137,173.534793,262.614567
209351000-0,3708.0,20.577437,130.46697,9.671556,128.899994
354209000-0,3710.0,21.442804,130.526736,44.719432,75.339911
209351000-0,3715.0,20.577103,130.4674,9.671556,128.899994
354209000-0,3720.0,21.443327,130.528884,69.707228,117.383905
209351000-0,3721.0,20.576773,130.467828,9.671556,128.899994
209351000-0,3727.0,20.576385,130.468328,9.671556,129.0
354209000-0,3730.0,21.441845,130.531958,78.664718,261.523368
209351000-0,3733.0,20.576107,130.468687,9.671556,129.100006
209351000-0,3739.0,20.57577,130.469113,9.671556,129.199997
209351000-0,3745.0,20.575433,130.469545,9.671556,129.100006
354209000-0,3749.0,21.440827,130.524617,98.688961,93.895461
209351000-0,3750.0,20.575095,130.469973,9.671556,129.199997
209351000-0,3757.0,20.574758,130.4704,9.671556,129.300003
354209000-0,3759.0,21.440517,130.529507,96.911907,257.495536
209351000-0,3763.0,20.574423,130.470827,9.671556,129.300003
209351000-0,3769.0,20.574095,130.471255,9.671556,129.100006
354209000-0,3770.0,21.43945,130.524338,21.935936,144.154404
209351000-0,3775.0,20.573772,130.471685,9.671556,128.800003
209351000-0,3781.0,20.57345,130.472118,9.671556,128.399994
209351000-0,3787.0,20.573077,130.472627,9.671556,128.100006
413804828-0,3788.0,20.147051,131.232862,6.71163,347.67367
354209000-0,3790.0,21.437806,130.525614,185.73426,87.688043
209351000-0,3793.0,20.57281,130.472993,9.671556,127.800003
209351000-0,3799.0,20.572488,130.473432,9.671556,127.5
354209000-0,3800.0,21.438152,130.53483,128.422708,258.88034
209351000-0,3805.0,20.57217,130.473873,9.671556,127.400002
209351000-0,3810.0,20.571848,130.474312,9.671556,127.300003
209351000-0,3817.0,20.57153,130.474752,9.671556,127.199997
354209000-0,3819.0,21.435976,130.52294,160.497029,87.196419
209351000-0,3823.0,20.571208,130.475192,9.671556,127.099998
209351000-0,3829.0,20.570892,130.475632,9.671556,127.099998
354209000-0,3830.0,21.436375,130.531697,103.201663,253.593414
209351000-0,3834.0,20.570572,130.476073,9.671556,127.0
209351000-0,3841.0,20.570253,130.476513,9.671556,126.900002
209351000-0,3847.0,20.56988,130.477028,9.671556,126.900002
354209000-0,3850.0,21.43368,130.521865,150.58417,91.130602
209351000-0,3853.0,20.569615,130.477393,9.671556,126.900002
209351000-0,3859.0,20.569302,130.477835,9.671556,126.900002
354209000-0,3860.0,21.433543,130.529341,21.489391,102.489617
209351000-0,3865.0,20.568988,130.47827,9.671556,127.0
209351000-0,3870.0,20.568673,130.478712,9.671556,126.900002
209351000-0,3877.0,20.568355,130.479152,9.671556,126.900002
354209000-0,3879.0,21.433134,130.531321,168.28337,261.434213
209351000-0,3883.0,20.568033,130.479593,9.671556,126.900002
209351000-0,3889.0,20.567713,130.48004,9.671556,126.599998
354209000-0,3890.0,21.43186,130.522231,46.556753,112.914265
209351000-0,3894.0,20.567393,130.480485,9.671556,126.599998
209351000-0,3901.0,20.56708,130.480933,9.671556,126.199997
209351000-0,3907.0,20.566715,130.481457,9.671556,126.0
354209000-0,3910.0,21.430184,130.52649,160.3341,272.650373
209351000-0,3912.0,20.566455,130.481832,9.671556,125.900002
209351000-0,3918.0,20.566142,130.48228,9.671556,125.900002
354209000-0,3920.0,21.430526,130.518536,11.494384,128.57596
209351000-0,3924.0,20.565832,130.482728,9.671556,125.800003
209351000-0,3929.0,20.565523,130.483173,9.671556,125.800003
354209000-0,3930.0,21.430195,130.518983,19.707457,224.11205
209351000-0,3936.0,20.565217,130.48362,9.671556,125.800003
209351000-0,3942.0,20.56491,130.484067,9.671556,125.800003
209351000-0,3948.0,20.564603,130.484512,9.671556,125.800003
354209000-0,3951.0,21.428821,130.517552,73.11126,99.575676
209351000-0,3954.0,20.564293,130.484958,9.671556,125.900002
209351000-0,3960.0,20.563985,130.485405,9.671556,125.900002
209351000-0,3967.0,20.563625,130.485927,9.671556,125.900002
354209000-0,3970.0,21.427753,130.524354,132.676022,107.949361
413804828-0,3973.0,20.152658,131.231557,9.028576,161.744021
209351000-0,3979.0,20.563053,130.48675,9.671556,125.900002
354209000-0,3980.0,21.425863,130.530622,214.918752,272.282508
209351000-0,3985.0,20.562742,130.487197,9.671556,125.900002
209351000-0,3990.0,20.562432,130.487643,9.671556,125.800003
354209000-0,3990.0,21.426258,130.519958,27.79218,175.709663
209351000-0,3997.0,20.562122,130.48809,9.671556,125.800003
354209000-0,4000.0,21.424977,130.520061,22.541192,223.705892
209351000-0,4003.0,20.561812,130.488535,9.671556,125.800003
209351000-0,4009.0,20.561503,130.48898,9.671556,125.800003
209351000-0,4015.0,20.561197,130.489422,9.671556,125.800003
209351000-0,4021.0,20.56089,130.489865,9.671556,125.800003
209351000-0,4027.0,20.560532,130.490382,9.671556,125.800003
354209000-0,4029.0,21.422793,130.517818,17.816487,278.056309
209351000-0,4033.0,20.560275,130.490752,9.671556,125.800003
209351000-0,4039.0,20.559965,130.491197,9.671556,125.900002
354209000-0,4039.0,21.422908,130.516942,133.959883,91.712011
209351000-0,4045.0,20.559657,130.49164,9.671556,125.900002
354209000-0,4049.0,21.422723,130.523591,16.879246,119.384123
209351000-0,4050.0,20.55935,130.492083,9.671556,125.900002
209351000-0,4057.0,20.559042,130.492527,9.671556,125.800003
354209000-0,4061.0,21.422264,130.524468,39.577602,242.933184
209351000-0,4063.0,20.558735,130.492972,9.671556,125.900002
209351000-0,4069.0,20.55843,130.493417,9.671556,125.800003
209351000-0,4074.0,20.558127,130.493862,9.671556,125.699997
354209000-0,4079.0,21.420765,130.521318,30.720221,131.708931
209351000-0,4081.0,20.557825,130.494308,9.671556,125.5
209351000-0,4086.0,20.557523,130.494755,9.671556,125.5
354209000-0,4091.0,21.419631,130.522684,20.023155,234.435235
209351000-0,4093.0,20.55722,130.4952,9.671556,125.5
209351000-0,4099.0,20.556913,130.495648,9.671556,125.5
209351000-0,4105.0,20.556603,130.496097,9.671556,125.599998
354209000-0,4110.0,21.418609,130.521148,26.004612,200.275243
209351000-0,4117.0,20.555982,130.496992,9.671556,125.699997
354209000-0,4120.0,21.417481,130.5207,38.17658,267.486665
209351000-0,4123.0,20.555667,130.497437,9.671556,125.900002
209351000-0,4129.0,20.555352,130.497885,9.671556,125.900002
209351000-0,4135.0,20.555037,130.498327,9.671556,126.099998
354209000-0,4139.0,21.417334,130.517102,92.803033,95.235344
209351000-0,4141.0,20.554725,130.498772,9.671556,126.099998
209351000-0,4146.0,20.554413,130.499215,9.671556,126.199997
354209000-0,4151.0,21.416864,130.522608,74.466089,101.26729
209351000-0,4153.0,20.554103,130.499657,9.671556,126.099998
413804828-0,4154.0,20.145485,131.234077,12.156531,15.317695
209351000-0,4158.0,20.553793,130.500098,9.671556,126.199997
209351000-0,4164.0,20.553485,130.500538,9.671556,126.199997
354209000-0,4170.0,21.415586,130.529498,280.249477,263.547395
209351000-0,4170.0,20.55318,130.50097,9.671556,126.300003
209351000-0,4177.0,20.552875,130.501398,9.671556,126.400002
354209000-0,4180.0,21.41413,130.515671,28.576899,111.910909
209351000-0,4183.0,20.552568,130.501833,9.671556,126.400002
209351000-0,4189.0,20.552263,130.502275,9.620111,126.199997
209351000-0,4195.0,20.55196,130.502722,9.620111,125.900002
209351000-0,4200.0,20.551657,130.503173,9.620111,125.400002
209351000-0,4206.0,20.551357,130.503627,9.620111,125.099998
354209000-0,4211.0,21.412601,130.519752,51.653462,103.526173
209351000-0,4218.0,20.550762,130.504538,9.620111,124.5
209351000-0,4225.0,20.550465,130.504998,9.620111,124.199997
354209000-0,4230.0,21.41154,130.52449,21.822243,214.072082
209351000-0,4231.0,20.550167,130.505455,9.620111,124.199997
209351000-0,4237.0,20.549867,130.505917,9.620111,124.0
354209000-0,4240.0,21.410705,130.523883,45.012472,102.324654
209351000-0,4243.0,20.549512,130.506435,9.671556,124.099998
209351000-0,4249.0,20.549218,130.506897,9.671556,124.0
209351000-0,4255.0,20.548925,130.507353,9.671556,124.0
354209000-0,4259.0,21.409861,130.528031,253.780598,268.376811
209351000-0,4261.0,20.548633,130.50781,9.671556,123.800003
209351000-0,4266.0,20.548338,130.508263,9.671556,123.699997
354209000-0,4271.0,21.409461,130.512917,161.520325,95.198563
209351000-0,4273.0,20.548038,130.508713,9.723,123.599998
209351000-0,4279.0,20.547735,130.509162,9.671556,123.599998
209351000-0,4285.0,20.54745,130.509628,9.723,123.400002
354209000-0,4290.0,21.408175,130.528091,254.28032,262.021493
209351000-0,4291.0,20.547163,130.51009,9.723,123.400002
209351000-0,4297.0,20.54688,130.510558,9.723,123.199997
354209000-0,4300.0,21.406543,130.515589,16.268275,134.588
209351000-0,4303.0,20.546588,130.511022,9.723,123.300003
209351000-0,4309.0,20.5463,130.511482,9.723,123.300003
354209000-0,4311.0,21.405963,130.516221,25.039776,102.729921
209351000-0,4315.0,20.546015,130.51194,9.723,123.300003
209351000-0,4321.0,20.54573,130.512398,9.671556,123.300003
209351000-0,4327.0,20.545395,130.512928,9.671556,123.400002
354209000-0,4331.0,21.405453,130.518647,24.68079,106.152172
209351000-0,4333.0,20.545157,130.513307,9.671556,123.400002
209351000-0,4339.0,20.54487,130.513762,9.671556,123.5
209351000-0,4345.0,20.544585,130.514218,9.671556,123.5
354209000-0,4350.0,21.40485,130.520883,123.249351,98.254144
209351000-0,4351.0,20.544297,130.514675,9.671556,123.599998
209351000-0,4357.0,20.544007,130.51513,9.671556,123.800003
354209000-0,4360.0,21.404032,130.526939,111.621381,255.363517
209351000-0,4363.0,20.543715,130.515583,9.671556,123.900002
209351000-0,4369.0,20.543377,130.516115,9.671556,123.900002
354209000-0,4371.0,21.402597,130.521041,41.11437,100.05739
209351000-0,4375.0,20.543133,130.516493,9.671556,123.900002
209351000-0,4387.0,20.542513,130.517462,9.671556,123.800003
354209000-0,4390.0,21.401967,130.524859,80.625348,255.182254
209351000-0,4393.0,20.542275,130.517838,9.671556,123.800003
209351000-0,4398.0,20.541992,130.518292,9.671556,123.699997
209351000-0,4404.0,20.541703,130.51874,9.671556,123.699997
413804828-0,4407.0,20.159197,131.238078,139.764899,125.23363
354209000-0,4408.0,21.400251,130.517894,96.676778,268.991987
209351000-0,4410.0,20.541412,130.51919,9.671556,123.800003
209351000-0,4416.0,20.541117,130.519638,9.671556,123.800003
354209000-0,4420.0,21.400156,130.512135,213.017131,91.966278
209351000-0,4422.0,20.540827,130.52009,9.671556,123.800003
209351000-0,4428.0,20.540487,130.520623,9.671556,123.800003
354209000-0,4431.0,21.399784,130.523762,15.324749,218.13337
209351000-0,4434.0,20.540237,130.521002,9.671556,123.900002
413804828-0,4441.0,20.146523,131.257189,23.598939,271.571544
209351000-0,4446.0,20.539588,130.522003,9.671556,123.900002
354209000-0,4451.0,21.39867,130.522822,37.350488,237.577095
209351000-0,4453.0,20.53934,130.522393,9.671556,123.800003
209351000-0,4459.0,20.539042,130.522862,9.671556,123.800003
354209000-0,4469.0,21.397004,130.520004,74.491509,97.092525
209351000-0,4470.0,20.538465,130.523812,9.671556,123.699997
209351000-0,4477.0,20.538168,130.524272,9.671556,123.699997
354209000-0,4480.0,21.396536,130.524041,149.204868,260.510993
209351000-0,4483.0,20.537872,130.524728,9.671556,123.599998
209351000-0,4489.0,20.537525,130.525265,9.671556,123.699997
354209000-0,4491.0,21.395285,130.516005,25.168588,225.284554
209351000-0,4500.0,20.53698,130.526107,9.671556,123.699997
209351000-0,4507.0,20.536622,130.526643,9.671556,123.800003
354209000-0,4509.0,21.393812,130.514406,78.403489,86.336707
209351000-0,4513.0,20.536368,130.527023,9.671556,123.900002
209351000-0,4518.0,20.536067,130.527478,9.671556,124.0
354209000-0,4519.0,21.394043,130.518291,140.669672,103.822888
