MMSI,time,lat,lon,vel,cou
324500004-0,5733.0,19.674734,131.305173,7.870924,294.419616
412285678-0,5781.0,19.752181,131.123396,1.155898,182.595503
412271020-0,5826.0,19.755073,131.163037,3.75237,215.370028
412285678-0,5841.0,19.751861,131.123381,9.835503,19.78186
324500004-0,5866.0,19.676734,131.300493,3.377091,262.73506
412285678-0,5871.0,19.753144,131.123871,25.74133,318.864897
413265810-0,5888.0,19.74455,131.509437,23.749909,348.18818
412285678-0,5901.0,19.755833,131.121376,12.420612,62.382766
412285678-0,5931.0,19.756631,131.122998,8.453154,59.612731
413265810-0,5948.0,19.750998,131.508005,134.843611,178.346136
412285678-0,5961.0,19.757224,131.124072,43.797986,250.500694
413265810-0,5978.0,19.732306,131.508578,32.286449,316.828044
412285678-0,5991.0,19.755197,131.117989,16.849186,73.638697
413272750-0,5993.0,19.798186,131.11374,4.492076,171.362201
324500004-0,5998.0,19.676474,131.298322,26.461038,75.54816
412271020-0,6006.0,19.752527,131.161117,5.748889,339.926294
413265810-0,6008.0,19.735571,131.505323,107.334834,352.978703
413265810-0,6038.0,19.750344,131.50339,23.599194,35.4441
412285678-0,6051.0,19.756513,131.122753,8.185924,281.390604
413265810-0,6098.0,19.755677,131.507423,30.069138,72.488885
412285678-0,6111.0,19.756961,131.120388,18.984677,57.995573
413265810-0,6129.0,19.756973,131.511789,106.506754,170.90814
324500004-0,6130.0,19.680502,131.314927,25.168406,253.21362
412285678-0,6141.0,19.758357,131.12276,32.079773,279.326397
413265810-0,6159.0,19.742389,131.514269,24.462249,217.022554
412285678-0,6171.0,19.759077,131.118096,44.401274,83.799259
413272750-0,6173.0,19.794491,131.114337,7.253579,156.06197
412271020-0,6188.0,19.757069,131.159353,7.271719,109.068364
413265810-0,6189.0,19.73968,131.512099,25.178988,323.334909
412285678-0,6201.0,19.759742,131.1246,25.065012,45.500336
412285678-0,6231.0,19.762179,131.127235,21.19024,63.015903
413272750-0,6244.0,19.792315,131.115363,16.998994,182.655278
412285678-0,6261.0,19.763512,131.130017,41.368438,273.910876
324500004-0,6262.0,19.676066,131.299313,14.166427,112.87116
412285678-0,6321.0,19.764294,131.117854,9.79926,84.820943
413272750-0,6353.0,19.783759,131.114942,8.522308,5.36035
412271020-0,6368.0,19.755093,131.165429,4.742736,236.658846
413265810-0,6369.0,19.756485,131.498806,39.780258,156.438562
324500004-0,6395.0,19.672681,131.307835,22.70562,347.565421
412285678-0,6441.0,19.764785,131.123606,28.051053,281.642155
412285678-0,6471.0,19.76557,131.119558,64.102395,72.374947
412285678-0,6501.0,19.768261,131.12856,58.525206,278.852131
324500004-0,6530.0,19.686518,131.304595,18.523774,174.179215
412285678-0,6531.0,19.76951,131.120039,8.956266,110.167562
412271020-0,6544.0,19.752972,131.162004,9.798888,46.416668
413265810-0,6550.0,19.725976,131.51294,15.277179,21.961244
412285678-0,6591.0,19.768653,131.122516,7.814627,69.6013
412285678-0,6652.0,19.769421,131.124711,45.496903,294.913384
412285678-0,6682.0,19.772079,131.11863,3.91944,252.690321
324500004-0,6683.0,19.673485,131.306006,22.026872,247.293525
413272750-0,6684.0,19.796742,131.116236,13.974252,182.633695
412271020-0,6727.0,19.758686,131.168384,15.606442,254.331812
412285678-0,6772.0,19.771594,131.116976,15.466026,59.264168
413272750-0,6795.0,19.789579,131.115886,14.216189,357.97526
324500004-0,6817.0,19.668217,131.29264,21.700404,29.591683
412285678-0,6881.0,19.775576,131.124094,52.387111,263.307439
413272750-0,6885.0,19.79549,131.115664,14.216189,357.97526
412271020-0,6906.0,19.755198,131.155173,21.475776,97.02686
413265810-0,6911.0,19.749619,131.52307,18.43848,243.974559
412285678-0,6911.0,19.77473,131.116427,18.15155,92.501182
412285678-0,6941.0,19.77462,131.119099,17.151293,27.248129
324500004-0,6949.0,19.679731,131.299584,22.785296,217.436959
412285678-0,6971.0,19.776734,131.120256,23.839938,19.171868
412285678-0,7001.0,19.779857,131.12141,45.453689,84.848283
412285678-0,7031.0,19.780423,131.128081,14.581032,280.932744
324500004-0,7081.0,19.668692,131.290609,22.785296,217.436959
412271020-0,7085.0,19.753024,131.173912,21.475776,97.02686
413265810-0,7092.0,19.74285,131.508342,18.43848,243.974559
412285678-0,7121.0,19.781573,131.121752,26.600159,242.387035
412285678-0,7151.0,19.779863,131.118278,49.654599,65.717648
412285678-0,7182.0,19.782789,131.125171,49.654599,65.717648
