MMSI,time,lat,lon,vel,cou
413820657-0,1342.0,19.978668,130.21447,4.835778,65.300003
413816585-1,1342.0,20.169822,130.79493,76.202897,18.395546
413847601-0,1343.0,20.202546,130.808769,32.408539,357.65922
413832701-0,1343.0,20.017002,130.451792,23.598278,77.652071
413819152-0,1344.0,21.113387,131.978642,4.064111,13.6
413793098-0,1344.0,19.701414,130.315741,19.415317,117.290988
413832653-2,1344.0,20.475921,131.146136,12.553334,96.306992
413834444-1,1344.0,20.249816,130.907165,10.676791,244.702372
413971406-0,1345.0,19.949299,130.429116,8.056766,242.780229
413833582-0,1345.0,20.819279,131.506053,35.587312,77.78368
413995829-0,1345.0,20.477502,131.152504,15.730814,154.812407
413832862-0,1346.0,20.031813,130.506486,22.154167,138.580356
413829163-0,1346.0,19.863907,130.382434,13.57328,249.874985
413843722-0,1346.0,20.901417,131.512587,3.704,64.800003
413813299-0,1346.0,20.286773,130.925239,15.463744,173.936322
413998763-1,1347.0,20.097756,130.624124,29.690334,89.669938
413838074-0,1347.0,20.346365,131.059189,28.237212,342.772264
413843862-1,1347.0,20.156569,130.76947,2.957734,306.679064
413819299-0,1347.0,20.321995,131.018382,7.364561,35.893074
413762068-0,1347.0,20.090558,129.759024,12.101836,343.926877
413767529-0,1348.0,20.076193,130.586638,3.343889,54.900002
413828826-1,1349.0,20.141908,130.717705,72.880115,318.169484
413844249-0,1349.0,20.276971,130.905233,14.119057,19.728377
413863047-0,1350.0,19.967682,130.193282,2.675111,250.399994
413761094-0,1351.0,20.108351,130.638948,11.228984,159.400741
413802169-0,1351.0,21.001533,131.81476,3.549667,62.599998
413831252-0,1351.0,21.033347,131.90173,67.463193,64.084243
413807647-1,1353.0,20.214507,130.816459,41.257632,274.803599
413862957-0,1353.0,20.889512,131.510854,13.330775,332.531799
413829048-0,1355.0,20.21133,130.833608,3.035222,71.800003
413950341-0,1355.0,20.062342,130.54198,1.772875,174.276267
413813587-0,1355.0,19.998623,130.099987,2.254811,295.891309
413981343-0,1355.0,20.341007,131.03008,24.77599,164.590918
413999116-1,1356.0,20.34537,131.029068,18.105356,11.247688
413773372-0,1356.0,20.293212,130.957752,3.343889,71.199997
413833806-0,1356.0,19.986215,130.230332,49.349413,76.039111
413826174-0,1356.0,19.494749,130.407061,48.454809,200.072552
413788593-0,1357.0,20.289605,130.949744,14.009303,310.544002
413768853-0,1357.0,20.704694,131.17298,23.763682,334.563885
413995705-0,1358.0,20.104996,129.920288,41.433735,233.515496
413975933-2,1358.0,20.220965,130.830873,20.481991,274.415747
413780309-0,1360.0,20.09977,130.647914,43.780259,0.129532
413806634-1,1360.0,20.12862,130.658288,6.898722,210.347819
413856062-0,1360.0,20.531972,131.180607,3.369111,258.737485
413777719-0,1360.0,20.530148,131.184571,60.548937,256.191579
413849722-0,1361.0,20.127537,130.673585,11.462264,86.996165
413950335-0,1361.0,20.973537,131.736269,76.324592,132.334601
413780288-1,1361.0,20.125046,130.63424,135.533693,172.959082
413831025-0,1361.0,20.112932,130.654996,34.687719,342.570001
413828988-0,1363.0,19.913866,130.408012,53.580206,137.55616
413971255-0,1363.0,20.088396,130.612484,3.760244,325.069848
413777428-0,1365.0,20.13284,130.666874,27.921386,196.658452
413976965-0,1365.0,20.05844,130.539087,154.741977,153.806276
413966124-0,1367.0,20.096715,129.744973,16.779493,211.442708
413777448-1,1367.0,20.231666,130.881204,13.165916,52.34205
413995382-1,1367.0,20.427804,131.096927,69.643992,190.069713
413829035-1,1368.0,20.243379,130.893788,30.085699,215.914788
413819255-0,1368.0,19.886296,130.40137,21.174076,226.257173
413812387-1,1368.0,20.331325,131.025893,3.601111,42.099998
413844203-0,1368.0,21.007667,131.823638,75.277873,156.8155
413825122-0,1371.0,21.030559,131.898869,87.835913,134.681854
413980123-0,1371.0,20.294085,130.947153,31.392457,7.876683
413816585-1,1372.0,20.179849,130.798482,128.978279,214.515639
413834812-0,1372.0,20.767421,131.390371,31.540731,252.094016
413835021-1,1372.0,20.372234,131.093422,55.289307,50.942648
413820657-0,1373.0,19.979225,130.215832,4.835778,65.0
413819152-0,1373.0,21.114462,131.978953,4.064111,14.3
413832653-2,1374.0,20.475729,131.147983,7.238764,181.534993
413961012-0,1374.0,20.387739,131.079757,109.936503,118.447071
413793098-0,1374.0,19.70018,130.318282,11.824323,243.572969
413832701-0,1374.0,20.017726,130.455307,22.990049,233.415556
413833582-0,1375.0,20.820324,131.511213,16.248993,216.123895
413832862-0,1376.0,20.029509,130.508649,68.399007,264.142188
413843722-0,1376.0,20.901853,131.51364,3.704,64.400002
413847388-0,1377.0,19.986633,130.24373,1.800556,241.899994
413834879-0,1377.0,20.033516,130.502987,95.364043,102.499006
413813299-0,1378.0,20.284499,130.925497,12.132683,80.021383
413844249-0,1379.0,20.278814,130.905938,4.353729,34.805187
413828826-1,1379.0,20.149439,130.710525,24.429574,132.943844
413831252-0,1380.0,21.037299,131.910445,31.323045,33.804252
413836097-1,1380.0,20.103803,130.616882,8.925564,123.849539
413767529-0,1380.0,20.076738,130.587508,3.343889,53.700001
413863047-0,1382.0,19.96747,130.192445,2.623667,255.800003
413862957-0,1383.0,20.891152,131.509941,13.374635,80.572855
413807647-1,1383.0,20.214986,130.810383,63.249184,85.500345
413762068-0,1385.0,20.0926,129.758398,26.434392,75.387884
413813587-0,1385.0,19.99876,130.099688,8.946771,246.048518
413833806-0,1386.0,19.987865,130.237399,34.054645,330.42252
413829048-0,1386.0,20.211583,130.834537,3.035222,72.400002
413768853-0,1388.0,20.70777,131.171417,46.272653,165.113213
413975933-2,1388.0,20.221184,130.827855,25.257052,281.065591
413995705-0,1388.0,20.10158,129.915369,30.905271,78.907099
413999116-1,1388.0,20.347997,131.029625,17.919381,238.144063
413950335-0,1389.0,20.966884,131.744089,21.514695,197.061616
413781485-2,1389.0,20.309218,130.98148,21.449831,273.191003
413830206-0,1391.0,20.510848,131.173442,20.340128,75.639771
413830492-0,1392.0,20.268248,130.903808,77.449419,102.892323
413809956-0,1392.0,20.950001,131.621715,25.889728,27.915438
413828202-0,1393.0,20.101152,130.6189,44.265359,343.617504
413971255-0,1393.0,20.088824,130.612166,6.414592,36.910755
413820143-0,1394.0,20.261839,130.900094,35.767642,85.979069
413830207-0,1394.0,20.163142,130.800999,10.526797,62.829919
413976965-0,1395.0,20.039184,130.549169,74.738924,323.672739
413780288-1,1396.0,20.103283,130.637102,122.999328,302.558601
413793083-0,1397.0,20.180097,130.802187,21.286978,53.069402
413966124-0,1397.0,20.09473,129.743681,58.059327,47.932191
413761094-0,1397.0,20.106116,130.639842,11.180411,192.815568
413777448-1,1397.0,20.232782,130.882745,12.38418,99.586406
413836097-1,1397.0,20.103413,130.617502,125.891539,19.618751
413834879-0,1398.0,20.031513,130.512607,5.390522,113.917904
413829035-1,1399.0,20.239887,130.891093,130.114809,18.640401
413819299-0,1399.0,20.323429,131.019488,5.057659,92.361084
413844203-0,1400.0,20.997431,131.828334,49.731612,332.113503
413855608-1,1400.0,20.23914,130.898276,5.600567,92.49539
413812387-1,1401.0,20.332143,131.02673,3.652555,40.700001
413825975-1,1401.0,20.484571,131.153989,18.556775,66.694013
413825122-0,1401.0,21.021994,131.908147,64.267586,316.46421
413832701-0,1403.0,20.015889,130.452674,21.662595,85.230514
413819152-0,1403.0,21.115532,131.979247,4.064111,13.2
413816585-1,1403.0,20.16462,130.787326,16.318078,225.01706
413820657-0,1403.0,19.979762,130.217205,4.835778,66.0
413777719-0,1404.0,20.527208,131.171801,56.05757,81.419468
413832653-2,1404.0,20.474726,131.147954,5.801913,196.277577
413847601-0,1404.0,20.211676,130.808372,164.666437,184.326059
413834444-1,1404.0,20.248551,130.904312,11.97527,333.311724
413819255-0,1405.0,19.883792,130.398588,48.569527,7.031379
413828988-0,1405.0,19.90619,130.415479,83.708869,242.355585
413994894-1,1405.0,20.1633,130.79649,7.214608,153.236601
413834812-0,1406.0,20.765896,131.385326,38.504617,58.720541
413971406-0,1406.0,19.948259,130.426967,19.768867,85.451478
413832862-0,1406.0,20.028541,130.498606,44.416467,352.242288
413847388-0,1407.0,19.986417,130.243218,1.800556,248.100006
413836097-1,1407.0,20.108894,130.619583,72.767481,183.449068
413829163-0,1408.0,19.862569,130.37855,31.703727,86.729172
413769754-1,1408.0,20.025444,130.479466,11.35294,232.34561
413844249-0,1409.0,20.27931,130.906305,33.91008,178.527459
413816764-1,1409.0,20.297862,130.991129,20.060668,309.491681
413831252-0,1410.0,21.040909,131.913034,84.728673,239.041207
413813299-0,1410.0,20.28481,130.927381,56.279597,69.417388
413802169-0,1411.0,21.002413,131.816747,3.549667,63.099998
413862957-0,1413.0,20.891456,131.511899,29.821489,17.399771
413835021-1,1413.0,20.378836,131.102102,11.882661,328.460568
413807647-1,1413.0,20.215674,130.819702,48.093427,249.990656
413981343-0,1414.0,20.334493,131.031995,50.037748,5.17114
413813587-0,1415.0,19.998256,130.098481,38.590251,95.953489
413843722-0,1415.0,20.902355,131.51502,3.704,65.900002
413863047-0,1415.0,19.967302,130.191585,2.675111,258.299988
413833806-0,1416.0,19.991973,130.234919,40.403487,120.571868
413773372-0,1417.0,20.29374,130.959795,3.343889,72.099998
413829048-0,1417.0,20.211818,130.835435,2.983778,73.5
413975933-2,1418.0,20.221856,130.824192,35.281675,93.837793
413995705-0,1418.0,20.102404,129.919847,28.558687,253.277879
413762068-0,1419.0,20.093648,129.762678,3.713154,91.384567
413767529-0,1419.0,20.07744,130.58858,3.343889,52.799999
413780288-1,1420.0,20.110626,130.624854,40.972162,61.694929
413950335-0,1420.0,20.963936,131.74312,82.401432,5.229716
413830492-0,1422.0,20.265851,130.914969,58.851952,44.792277
413856062-0,1422.0,20.531784,131.179596,16.991459,95.195185
413788593-0,1422.0,20.292341,130.946334,44.234642,66.70615
413825122-0,1423.0,21.026732,131.903324,42.158688,232.963018
413978874-0,1423.0,20.102864,130.591598,5.492791,159.709584
413828202-0,1423.0,20.107041,130.617056,11.713407,196.07894
413976965-0,1425.0,20.047534,130.542634,66.822931,202.195136
413773148-1,1426.0,20.337174,131.021962,31.298783,279.617093
413836097-1,1426.0,20.102515,130.619173,40.215701,141.723535
413995382-1,1426.0,20.409103,131.093384,32.45004,41.806848
413966124-0,1427.0,20.100124,129.750045,15.635919,297.887843
413761094-0,1427.0,20.104604,130.639476,48.904006,79.358613
413793083-0,1427.0,20.181871,130.804701,9.491933,349.741561
413819255-0,1428.0,19.888917,130.39926,14.926713,245.480902
413832862-0,1428.0,20.033016,130.497957,5.15719,90.960905
413829035-1,1429.0,20.256985,130.89724,11.654334,158.156075
413819299-0,1431.0,20.323398,131.020286,11.346848,311.241578
413834207-0,1432.0,20.013885,130.328771,4.179111,100.267195
413812387-1,1432.0,20.332935,131.027492,3.652555,39.5
413961012-0,1432.0,20.373696,131.107402,12.738242,325.927225
413820657-0,1432.0,19.980268,130.218593,4.835778,67.400002
413819152-0,1433.0,21.116585,131.979523,4.064111,13.1
413844203-0,1433.0,21.004136,131.824533,41.769329,28.126148
413777719-0,1434.0,20.528368,131.180009,9.961992,334.604245
413832701-0,1434.0,20.016147,130.455966,46.753618,92.776936
413793098-0,1434.0,19.69872,130.315163,4.571284,251.490365
413828988-0,1435.0,19.900803,130.404542,24.238554,342.587043
413971255-0,1435.0,20.089819,130.612962,9.565655,142.044287
413847601-0,1435.0,20.188147,130.806475,224.323485,359.921752
413995829-0,1435.0,20.47158,131.155477,0.865148,264.550234
413971406-0,1436.0,19.948477,130.429874,8.116036,42.398422
413834812-0,1436.0,20.768669,131.390206,29.257349,106.247028
413843722-0,1436.0,20.90268,131.515733,3.704,67.400002
413998763-1,1437.0,20.097827,130.637276,20.086158,244.09649
413847388-0,1437.0,19.986258,130.242705,1.749111,250.199997
413826174-0,1437.0,19.477708,130.400456,4.297684,98.422169
413829163-0,1438.0,19.862819,130.383217,3.943946,57.226697
413836097-1,1439.0,20.100618,130.620768,68.89928,3.864197
413844249-0,1439.0,20.274609,130.906434,23.902442,347.297872
413831252-0,1440.0,21.034864,131.902239,28.985158,74.877898
413816585-1,1442.0,20.162541,130.785109,76.062093,128.829822
413835021-1,1443.0,20.380241,131.101183,37.612082,251.642645
413828826-1,1443.0,20.144515,130.71616,41.652978,66.37853
413813299-0,1443.0,20.287828,130.93595,29.036663,222.350591
413863047-0,1446.0,19.967157,130.190722,2.623667,260.100006
413833806-0,1446.0,19.989123,130.240052,46.425212,63.448104
413981343-0,1447.0,20.342095,131.032729,8.644026,31.46618
413829048-0,1448.0,20.212067,130.836363,3.035222,72.400002
413767529-0,1449.0,20.078022,130.589448,3.292444,52.200001
413806634-1,1450.0,20.126143,130.656744,13.259296,273.443928
413975933-2,1450.0,20.221507,130.829741,25.131613,262.945561
413777428-0,1450.0,20.122329,130.663525,3.063133,225.274054
413831025-0,1451.0,20.126701,130.650392,92.898991,186.932394
413849722-0,1451.0,20.127787,130.678657,31.747439,38.515676
413780309-0,1451.0,20.118186,130.647958,15.946319,22.767725
413950335-0,1452.0,20.976075,131.74431,21.843227,65.527445
413788593-0,1452.0,20.294767,130.952341,10.745084,245.051322
413856062-0,1452.0,20.53157,131.182101,15.341161,312.003539
413836097-1,1452.0,20.104749,130.621065,49.276644,168.642076
413813587-0,1453.0,19.997553,130.105656,27.097966,262.660309
413830492-0,1453.0,20.271836,130.921303,66.115577,249.37708
413780288-1,1454.0,20.113679,130.630892,42.29601,188.464899
413820143-0,1455.0,20.262546,130.910818,11.067398,299.572925
413995382-1,1456.0,20.412457,131.096584,13.230584,176.921167
413966124-0,1457.0,20.101138,129.748005,31.973988,184.958585
413777448-1,1457.0,20.23221,130.886354,27.718108,192.058433
413819255-0,1457.0,19.888086,130.397324,11.873423,116.880903
413761094-0,1457.0,20.105856,130.646574,46.892812,168.920926
413818348-2,1457.0,20.093257,130.596176,24.67233,26.219961
413790669-0,1459.0,19.832724,130.376011,13.409437,176.0432
413773148-1,1460.0,20.337996,131.016789,15.325197,106.335483
413825122-0,1461.0,21.022271,131.896991,91.943051,83.412659
413980123-0,1461.0,20.307022,130.949062,43.452526,188.788012
413812387-1,1461.0,20.333548,131.028138,3.704,39.0
413844203-0,1463.0,21.009244,131.827458,19.269198,103.414174
413832701-0,1463.0,20.015843,130.462629,45.182711,259.308383
413828826-1,1463.0,20.146058,130.719918,14.100402,165.455262
413976965-0,1464.0,20.03638,130.53779,157.32784,67.334964
413832653-2,1464.0,20.473181,131.147472,19.101455,119.740918
413828988-0,1465.0,19.90401,130.403473,28.121045,171.250631
413793083-0,1465.0,20.183512,130.804385,8.212015,145.45002
413847601-0,1465.0,20.219255,130.80643,72.623115,186.554024
413816764-1,1465.0,20.301164,130.986856,52.702656,74.361278
413833582-0,1465.0,20.814863,131.50695,39.870212,72.533692
413819299-0,1467.0,20.324643,131.018772,22.713043,74.473819
413834812-0,1467.0,20.767496,131.394511,24.494255,287.695675
413831222-0,1469.0,20.053076,130.532338,3.747109,186.689037
413836097-1,1469.0,20.100952,130.621877,104.170482,358.801243
413844249-0,1469.0,20.277843,130.905657,21.147342,224.404816
413820657-0,1470.0,19.98095,130.220348,4.887222,65.599998
413998763-1,1471.0,20.096448,130.634253,88.487632,34.719317
413802169-0,1471.0,21.003283,131.81876,3.601111,62.900002
413855608-1,1471.0,20.23906,130.900234,10.146533,315.871819
413830207-0,1471.0,20.164853,130.80455,5.483415,4.882956
413862957-0,1473.0,20.899348,131.514547,87.549318,187.766098
413807647-1,1473.0,20.211109,130.806346,26.935857,87.400618
413835021-1,1473.0,20.378598,131.095902,54.828457,354.42316
413813299-0,1474.0,20.284753,130.932961,48.806328,93.884437
413793744-0,1475.0,20.082265,130.551321,6.824898,173.715398
413838074-0,1475.0,20.362322,131.053911,101.915601,174.277448
413833806-0,1476.0,19.992,130.24618,23.842413,168.970901
413816585-1,1476.0,20.155045,130.795029,106.964549,315.047588
413834444-1,1476.0,20.252112,130.902404,27.327003,14.812958
413768853-0,1478.0,20.689165,131.176703,24.929937,8.700012
413995705-0,1478.0,20.100125,129.911769,53.540814,87.818868
413863047-0,1479.0,19.967055,130.189845,2.675111,261.5
413950335-0,1479.0,20.977204,131.746968,166.162787,239.107572
413829048-0,1479.0,20.212325,130.837278,2.983778,72.300003
413762068-0,1479.0,20.093623,129.763775,8.56946,336.383318
413806634-1,1480.0,20.126253,130.654789,40.31269,138.853118
413780309-0,1480.0,20.120157,130.648839,25.249067,6.984821
413831252-0,1481.0,21.036297,131.907921,12.838758,218.070327
413849722-0,1481.0,20.131232,130.681577,51.871239,326.987285
413831025-0,1481.0,20.113912,130.648736,56.039048,15.661477
413830492-0,1482.0,20.268714,130.91246,10.9049,60.867534
413971255-0,1483.0,20.088146,130.614352,19.74621,30.23671
413856062-0,1483.0,20.533041,131.180357,7.929227,356.201449
413761094-0,1484.0,20.100112,130.647771,55.562219,326.699522
413976965-0,1485.0,20.042264,130.552791,121.869928,190.764674
413773372-0,1485.0,20.294387,130.962005,3.395333,71.099998
413819458-0,1485.0,20.275594,130.907895,22.321756,168.80971
413995382-1,1486.0,20.410625,131.096689,36.764851,177.779637
413836097-1,1486.0,20.109136,130.621694,39.259189,149.119773
413806026-0,1487.0,20.271144,130.908503,32.167722,342.004144
413813587-0,1487.0,19.997009,130.101161,5.329289,215.810177
413777448-1,1487.0,20.228451,130.885499,50.17179,23.527515
413966124-0,1487.0,20.096721,129.747597,23.138868,5.688828
413829035-1,1489.0,20.253984,130.898522,28.075851,241.175358
413834879-0,1489.0,20.030593,130.514813,15.078142,323.412154
413819255-0,1490.0,19.887267,130.399042,11.792275,359.413583
413872003-0,1491.0,20.248179,130.889638,0.431935,220.052438
413825122-0,1491.0,21.023733,131.910561,101.993015,269.130726
413812387-1,1491.0,20.334323,131.028875,3.704,40.099998
413819152-0,1493.0,21.118737,131.980132,4.064111,13.5
413832653-2,1494.0,20.471867,131.149927,29.653228,264.142879
413984116-0,1494.0,19.972317,130.168195,91.077653,225.862797
413832701-0,1494.0,20.014642,130.455857,15.886447,87.150992
413777719-0,1494.0,20.530864,131.178744,16.270984,46.172692
413847601-0,1495.0,20.20925,130.805205,6.705685,127.374003
413833582-0,1495.0,20.816523,131.512592,64.048744,27.968565
413777428-0,1495.0,20.121881,130.663043,72.076993,357.044629
413834812-0,1497.0,20.768528,131.39105,7.271996,86.104292
413819299-0,1497.0,20.325486,131.022008,6.53113,28.890688
413829163-0,1498.0,19.863411,130.384195,7.661135,55.656437
413769754-1,1498.0,20.022558,130.475486,43.024875,91.610856
413844249-0,1499.0,20.275748,130.903469,14.969712,87.435009
413831222-0,1500.0,20.052543,130.532271,50.53517,302.878235
413828826-1,1500.0,20.143724,130.720564,54.419242,298.856053
413802169-0,1501.0,21.003737,131.81976,3.601111,61.799999
413793083-0,1501.0,20.182386,130.805211,48.243715,344.384258
413828988-0,1502.0,19.899257,130.404251,50.013881,340.556978
413862957-0,1503.0,20.887319,131.512791,64.885304,4.709149
413807647-1,1503.0,20.211279,130.810322,5.211257,353.162689
413820657-0,1504.0,19.981583,130.221893,4.835778,64.599998
413835021-1,1504.0,20.386418,131.095087,64.28119,82.173468
413816585-1,1504.0,20.164842,130.784609,26.448233,95.42479
413838074-0,1506.0,20.347791,131.055464,14.493327,247.430188
413999116-1,1506.0,20.342838,131.02077,17.738403,316.715914
413818348-2,1506.0,20.09827,130.598805,76.586071,122.941291
413833806-0,1506.0,19.988755,130.246853,19.646397,309.12013
413813299-0,1506.0,20.284263,130.94064,77.573482,280.377354
413809956-0,1507.0,20.962162,131.628614,18.768519,200.799968
413768853-0,1508.0,20.692582,131.177262,112.613077,343.320049
413995705-0,1508.0,20.100407,129.91967,60.996102,77.974509
413975933-2,1509.0,20.220665,130.822492,27.592365,99.254505
413767529-0,1510.0,20.079103,130.591055,3.343889,52.900002
413863047-0,1510.0,19.966963,130.188972,2.623667,263.299988
413806634-1,1510.0,20.122044,130.658706,30.192677,269.729336
413950335-0,1510.0,20.964977,131.725086,86.686285,49.201882
413849722-0,1511.0,20.137264,130.677402,40.301925,163.295906
413831025-0,1511.0,20.121395,130.65097,27.243302,326.794844
413830206-0,1511.0,20.513646,131.185112,6.334893,29.476238
413831252-0,1512.0,21.034848,131.906705,55.707239,82.929884
413788593-0,1513.0,20.293489,130.949412,43.819774,76.296784
413762068-0,1513.0,20.094857,129.7632,38.966653,253.624826
413976965-0,1515.0,20.025661,130.549431,154.743721,352.00735
413777448-1,1517.0,20.23483,130.888459,12.726984,251.339485
413995382-1,1517.0,20.40536,131.096907,32.790594,353.061108
413761094-0,1517.0,20.107196,130.642816,27.510253,124.614847
413966124-0,1517.0,20.099914,129.747935,34.358256,199.935258
413829035-1,1519.0,20.252107,130.894886,25.089578,26.477975
413787335-0,1520.0,20.084617,130.570996,4.343005,167.489044
413812387-1,1521.0,20.33509,131.02963,3.704,40.599998
413825122-0,1521.0,21.023518,131.89541,63.660568,89.721295
413825975-1,1521.0,20.488643,131.164081,6.835977,251.184275
413980123-0,1521.0,20.295112,130.947099,42.349632,338.963065
413781485-2,1523.0,20.309957,130.967335,49.553257,127.647273
413819152-0,1523.0,21.11981,131.980435,4.064111,13.8
413998763-1,1523.0,20.11393,130.647154,70.334121,164.543352
413984116-0,1524.0,19.963521,130.158551,10.867093,341.729152
413832653-2,1524.0,20.471448,131.145561,6.253838,178.973665
413994894-1,1524.0,20.159757,130.798394,33.176449,299.317186
413816764-1,1525.0,20.305104,131.001865,20.345626,300.32601
413832862-0,1525.0,20.032978,130.500418,18.001035,113.533983
413833582-0,1525.0,20.824367,131.517049,82.348084,273.670953
413843722-0,1526.0,20.903893,131.518947,3.704,65.900002
413856062-0,1526.0,20.534614,131.180245,31.851808,4.049837
413834879-0,1527.0,20.03272,130.513133,81.81989,278.690743
413847388-0,1527.0,19.985773,130.241227,1.594778,244.5
413829163-0,1528.0,19.864011,130.385128,39.887198,233.771197
413836097-1,1529.0,20.102439,130.625959,145.968745,3.37862
413844203-0,1529.0,21.00788,131.833583,24.288862,347.098804
413844249-0,1529.0,20.27584,130.90568,20.678651,229.314227
413828826-1,1529.0,20.147244,130.713758,66.055699,112.242574
413802169-0,1530.0,21.0042,131.820747,3.549667,60.599998
413793083-0,1530.0,20.188615,130.803356,0.364434,95.77681
413831222-0,1532.0,20.0566,130.525588,34.869746,175.786829
413828988-0,1532.0,19.905797,130.401795,29.909684,154.303435
413862957-0,1533.0,20.896286,131.513582,27.764467,165.614703
413835021-1,1534.0,20.387631,131.104509,58.951986,180.54477
413834812-0,1535.0,20.768615,131.392413,58.060525,82.483365
413820657-0,1535.0,19.982173,130.223293,4.835778,64.099998
413950341-0,1535.0,20.060874,130.542137,12.676585,354.475507
413834444-1,1536.0,20.259439,130.904469,12.348292,175.874145
413816167-1,1536.0,20.371627,131.062382,13.548743,199.928359
413833806-0,1536.0,19.990474,130.244604,54.376512,91.588624
413999116-1,1538.0,20.344748,131.018852,16.665112,173.27937
413813299-0,1538.0,20.28633,130.928607,27.129013,271.343942
413818348-2,1538.0,20.09211,130.608929,66.52695,287.761253
413863047-0,1538.0,19.966888,130.1882,2.623667,264.100006
413768853-0,1538.0,20.707542,131.17247,173.835251,160.249027
413995705-0,1538.0,20.10217,129.92848,76.768058,269.024127
413981343-0,1540.0,20.345264,131.034798,19.930936,192.701299
413780288-1,1540.0,20.097048,130.628256,6.80101,2.913154
413777428-0,1540.0,20.136854,130.662219,72.076993,357.044629
413829048-0,1540.0,20.21269,130.839127,2.932333,78.699997
413831025-0,1541.0,20.124556,130.648767,31.646906,94.352939
413780309-0,1541.0,20.127224,130.649761,40.60684,173.022627
413849722-0,1541.0,20.131911,130.679113,12.513634,85.817516
413767529-0,1542.0,20.079675,130.591953,3.343889,53.799999
413788593-0,1542.0,20.29488,130.955497,0.382184,172.704503
413769754-1,1543.0,20.022306,130.485008,20.339441,74.904823
413831252-0,1543.0,21.035831,131.915193,63.769132,275.433217
413849489-0,1544.0,20.18903,130.816625,42.782517,315.929553
413976965-0,1545.0,20.046912,130.546255,14.224071,6.094277
413806026-0,1545.0,20.279346,130.905662,31.450443,92.732916
413773372-0,1545.0,20.294935,130.964003,3.343889,71.699997
413836097-1,1546.0,20.11389,130.626679,207.363697,2.248378
413819458-0,1546.0,20.26942,130.909197,21.231379,22.874039
413813587-0,1547.0,19.99581,130.100241,19.303491,116.317021
413761094-0,1547.0,20.105029,130.646159,3.797201,181.349994
413966124-0,1547.0,20.095435,129.746205,18.463934,74.765269
413975933-2,1550.0,20.219824,130.827993,4.238752,196.294579
413980123-0,1551.0,20.300593,130.944851,24.345361,8.356671
413762068-0,1551.0,20.092928,129.756207,12.774149,46.338096
413819152-0,1552.0,21.12088,131.980735,4.064111,12.7
413822886-0,1554.0,20.161768,130.776765,5.196132,230.816977
413832701-0,1554.0,20.014861,130.460541,15.986,0.443344
413833582-0,1555.0,20.825098,131.504856,57.937715,27.404043
413847601-0,1555.0,20.208121,130.80678,85.428629,189.877114
413832862-0,1555.0,20.031981,130.502854,37.025463,86.516043
413971406-0,1555.0,19.951774,130.433077,9.081151,56.768043
413825122-0,1555.0,21.023566,131.906129,107.30854,15.130556
413843722-0,1556.0,20.904293,131.520013,3.704,67.300003
413834879-0,1557.0,20.034434,130.501194,119.359724,84.636121
413829163-0,1558.0,19.860742,130.380384,35.264264,289.923462
413836097-1,1559.0,20.126341,130.6272,163.209425,187.264176
413828826-1,1559.0,20.143777,130.722789,15.39852,19.755556
413768853-0,1559.0,20.69166,131.178566,8.664576,338.894462
413844249-0,1559.0,20.273971,130.903362,11.104266,47.01899
413802169-0,1560.0,21.00468,131.821733,3.549667,60.099998
413793083-0,1560.0,20.18861,130.803409,13.676205,202.141118
413829048-0,1560.0,20.212765,130.839677,2.880889,80.800003
413812387-1,1560.0,20.336247,131.030643,3.755445,38.400002
413998763-1,1562.0,20.101709,130.650752,43.454388,304.962039
413862957-0,1563.0,20.892557,131.514606,153.157461,7.9175
413816585-1,1564.0,20.164149,130.792389,94.380784,266.267622
413820657-0,1564.0,19.9827,130.22456,4.835778,64.599998
413981343-0,1565.0,20.343018,131.034257,42.174279,162.485651
413831222-0,1565.0,20.051296,130.526004,77.612577,127.075096
413833806-0,1566.0,19.990265,130.252625,33.956638,299.892698
413834444-1,1567.0,20.257674,130.904605,3.504217,312.616007
413995705-0,1568.0,20.101988,129.917145,27.864301,101.274555
413834812-0,1568.0,20.769773,131.401804,17.360773,260.344982
413843862-1,1569.0,20.158382,130.766877,3.229062,56.210347
413813299-0,1570.0,20.286424,130.92433,17.152608,95.63581
413950335-0,1570.0,20.980686,131.744579,109.998445,148.0953
413818348-2,1570.0,20.095111,130.59895,8.602101,245.965496
413838074-0,1570.0,20.346145,131.051241,100.446858,320.105943
413849722-0,1571.0,20.132037,130.680957,26.413769,61.114929
413863047-0,1571.0,19.966735,130.187328,2.675111,263.0
413806634-1,1571.0,20.122003,130.649639,51.833727,64.311455
413830492-0,1572.0,20.270922,130.916684,46.461381,292.290124
413831252-0,1573.0,21.036668,131.905761,75.880617,68.009183
413788593-0,1573.0,20.294826,130.955504,47.127239,108.931307
413971255-0,1573.0,20.095243,130.618757,14.475753,335.090845
413769754-1,1573.0,20.023041,130.487906,32.751205,204.012957
413806026-0,1574.0,20.279145,130.910152,56.18285,146.040855
413976965-0,1575.0,20.048873,130.546478,24.665116,4.257573
413828202-0,1575.0,20.099133,130.614629,5.087582,165.039809
413835021-1,1575.0,20.376459,131.104395,56.585311,308.460856
413761094-0,1575.0,20.104538,130.646147,36.887114,35.808598
413826174-0,1576.0,19.477304,130.403353,6.37039,297.998505
413836097-1,1576.0,20.113619,130.625473,75.223409,9.86609
413849489-0,1576.0,20.193577,130.811935,21.888737,130.258737
