MMSI,time,lat,lon,vel,cou
244110352-0,2546.0,20.200003,131.243414,5.878309,274.162754
244740941-0,2551.0,19.84123,130.861498,2.417889,264.600006
226012250-0,2551.0,19.773822,130.962732,7.240691,10.314199
244096000-2,2554.0,20.173964,130.906675,9.913749,111.519046
226013770-0,2554.0,19.90089,131.032421,15.529289,57.710145
205342210-0,2555.0,19.760784,130.842541,21.267637,350.781632
212935000-0,2559.0,20.134371,131.21411,50.304045,265.144688
205524890-0,2561.0,19.782711,130.806016,9.544219,211.711845
215647000-0,2561.0,20.009903,131.583051,1.802836,40.92205
226014010-0,2562.0,19.831982,130.807231,68.150154,91.725005
255806519-0,2563.0,20.0165,131.5914,0.102889,21.0
236111857-0,2571.0,20.08232,131.078216,21.888945,177.953984
205437690-0,2573.0,19.841268,130.825357,10.841905,219.217814
205482190-0,2577.0,19.848961,130.834807,27.908637,310.79078
205417000-1,2582.0,20.093243,131.069226,14.983435,50.464721
244740273-0,2582.0,19.84787,130.783815,17.644701,170.678472
376532000-1,2584.0,20.077385,131.547684,12.439887,128.159537
564469000-0,2586.0,20.122002,131.192746,33.984122,36.034801
226003980-0,2590.0,19.770559,131.01558,24.902922,141.687987
248730000-1,2591.0,20.127021,131.393205,61.025882,67.680501
566879000-0,2591.0,20.097159,131.505215,15.652158,7.756727
352335000-1,2591.0,20.175681,130.811679,44.823337,79.546718
253743000-0,2593.0,20.104955,131.536422,10.301659,72.592651
538006310-1,2593.0,20.188579,130.822379,22.659097,237.521384
205461590-0,2596.0,19.909866,131.038731,9.2723,220.916759
253336000-0,2599.0,20.158945,131.210408,4.578556,17.5
440371000-0,2605.0,20.025595,131.47899,3.652555,299.600006
636015619-1,2606.0,20.12548,130.0411,17.052597,129.187101
431073000-0,2611.0,20.607434,130.548667,72.522321,243.19063
226013770-0,2612.0,19.903114,131.036164,10.602503,226.095335
205414190-0,2615.0,20.18255,131.233957,5.754049,165.388221
205205790-1,2617.0,19.752276,131.007748,25.309145,311.616239
244630031-0,2618.0,20.052731,131.080584,4.844036,344.351804
244090082-0,2622.0,20.240947,131.248009,18.254517,162.133986
226014010-0,2624.0,19.831392,130.827985,16.529547,244.828847
244740941-0,2626.0,19.84115,130.858803,2.469333,266.899994
244750840-1,2629.0,20.402547,131.351208,29.156122,227.037501
247039400-0,2630.0,20.13314,130.135783,29.463336,82.980825
212935000-0,2634.0,20.132894,131.195602,23.138495,151.636612
236111857-0,2635.0,20.075848,131.078462,2.855157,42.332144
205524890-0,2636.0,19.779896,130.804168,9.751778,309.730727
205342210-0,2638.0,19.768838,130.841152,26.087661,182.756406
564469000-0,2638.0,20.128607,131.197864,16.589586,10.927956
209210000-2,2642.0,20.12605,131.301818,4.732889,123.599998
205482190-0,2642.0,19.854439,130.828057,14.733176,163.075987
244169000-1,2652.0,20.162508,130.799281,35.774881,106.876291
205437690-0,2656.0,19.838045,130.822561,8.785001,228.212773
253336000-0,2657.0,20.16132,131.211657,4.63,20.1
538006310-1,2658.0,20.184923,130.816259,13.164487,131.883942
267210161-1,2659.0,20.282303,130.916603,2.315,0.6
253743000-0,2661.0,20.105924,131.539712,5.611157,22.779641
248730000-1,2663.0,20.134733,131.413217,21.430129,85.833434
431073000-0,2673.0,20.598059,130.52885,27.275451,271.073282
311295000-1,2680.0,20.113953,129.959678,4.218444,88.800003
244740273-0,2683.0,19.839741,130.785234,9.451831,154.049585
226003980-0,2687.0,19.761798,131.022936,21.748302,9.235587
247039400-0,2690.0,20.134138,130.144421,57.824213,90.561942
212935000-0,2691.0,20.127529,131.198686,9.49905,204.179706
244690991-0,2691.0,20.196013,131.202296,9.880536,305.565805
267210161-1,2693.0,20.351357,131.162522,2.572222,3.5
209210000-2,2694.0,20.124807,131.305265,4.63,116.199997
209341000-0,2695.0,20.048833,131.086905,16.668007,245.173654
205414190-0,2698.0,20.180414,131.234551,12.986082,354.80134
244740941-0,2698.0,19.841092,130.856367,2.469333,268.200012
205205790-1,2700.0,19.758725,131.000034,4.010841,305.262051
226013770-0,2702.0,19.900055,131.032785,7.857341,215.687087
244096000-2,2704.0,20.171442,130.913488,5.549072,300.581826
226012250-0,2706.0,19.778926,130.96372,32.050619,85.464389
230204000-0,2707.0,20.058114,131.080051,2.054704,93.442751
205482190-0,2708.0,19.850139,130.829448,14.324888,280.885467
253336000-0,2712.0,20.163643,131.213172,4.63,23.6
248730000-1,2714.0,20.1351,131.418584,17.194251,44.235393
253743000-0,2715.0,20.107215,131.54029,8.762445,200.17988
244650976-0,2719.0,19.80375,130.817362,2.675111,192.5
244169000-1,2719.0,20.159292,130.810575,29.107732,260.818078
636015619-1,2722.0,20.119702,130.048648,24.10974,63.662884
244001723-1,2724.0,19.841705,130.87425,2.675111,266.200012
440371000-0,2727.0,20.027693,131.475148,2.366444,323.899994
244750840-1,2731.0,20.393178,131.340476,64.738124,1.382328
352335000-1,2736.0,20.181129,130.843157,18.868066,271.934504
566879000-0,2736.0,20.107554,131.506723,28.098217,208.043664
248655000-0,2742.0,20.167967,130.721069,27.978776,128.945636
431073000-0,2742.0,20.598222,130.519557,42.849425,98.474944
538006310-1,2743.0,20.18147,130.820362,13.132611,211.891956
205507390-0,2744.0,19.864152,130.990133,4.562652,88.063274
247039400-0,2745.0,20.133993,130.160078,14.848902,101.122879
267210161-1,2746.0,20.284163,130.916613,2.315,359.799988
209210000-2,2754.0,20.123857,131.308923,4.63,110.099998
255806519-0,2754.0,20.016367,131.591517,0.0,166.0
271002541-1,2755.0,19.902442,131.579812,6.166338,95.82922
212935000-0,2757.0,20.124885,131.197422,22.735034,246.273876
205417000-1,2757.0,20.100958,131.07918,10.10795,220.552031
215647000-0,2757.0,20.011138,131.58419,3.264031,301.154623
205342210-0,2758.0,19.754384,130.840413,7.336191,321.096548
248730000-1,2763.0,20.137891,131.421478,21.622319,14.892008
244110352-0,2767.0,20.200439,131.237033,78.136765,287.376197
564469000-0,2768.0,20.138396,131.199877,6.098497,25.064675
244740273-0,2772.0,19.836245,130.787043,20.602458,232.76514
226012250-0,2772.0,19.779699,130.974078,26.933676,97.794159
226014010-0,2777.0,19.82642,130.816738,36.652706,66.563915
244146000-0,2778.0,20.15812,130.466847,6.996444,263.0
244690991-0,2780.0,20.198377,131.198773,28.531192,275.47258
253743000-0,2781.0,20.104706,131.539308,17.113981,121.158012
253336000-0,2784.0,20.165948,131.214893,4.732889,25.4
244650228-0,2784.0,20.106407,131.017983,14.092793,359.54622
440371000-0,2789.0,20.028627,131.47433,1.646222,336.399994
244750840-1,2789.0,20.410529,131.340922,18.866298,271.397808
205524890-0,2789.0,19.784305,130.798531,33.78054,51.766586
244001723-1,2790.0,19.841573,130.871493,2.675111,267.0
248655000-0,2790.0,20.164065,130.726212,12.802328,83.450206
431073000-0,2791.0,20.596791,130.529812,18.209687,345.607322
209341000-0,2794.0,20.045631,131.079535,28.516792,3.374633
244096000-2,2796.0,20.172643,130.911324,69.478845,89.285444
352335000-1,2797.0,20.181309,130.837492,40.329383,86.021129
538006310-1,2797.0,20.178686,130.818517,18.96427,75.699862
566879000-0,2798.0,20.100447,131.502691,17.498746,107.945348
311295000-1,2801.0,20.113952,129.958523,4.269889,89.300003
267210161-1,2804.0,20.285167,130.916742,1.697667,2.5
244650976-0,2808.0,19.801875,130.816683,2.675111,192.899994
267210161-1,2810.0,20.354073,131.162778,2.623667,9.6
212935000-0,2810.0,20.122644,131.191991,27.416526,243.682388
256600000-0,2813.0,20.033457,131.502021,2.986187,357.944555
236111857-0,2816.0,20.077614,131.080175,39.521257,188.693069
209210000-2,2817.0,20.125155,131.304148,4.63,119.300003
244740941-0,2817.0,19.84123,130.861498,2.417889,264.600006
247039400-0,2817.0,20.13304,130.165243,25.07187,90.821446
205414190-0,2818.0,20.187588,131.233855,40.037028,107.924279
244110352-0,2819.0,20.206047,131.217932,19.252344,123.600999
248730000-1,2824.0,20.143783,131.423147,8.377212,100.850798
205461590-0,2824.0,19.902482,131.031924,9.202483,191.772973
376532000-1,2829.0,20.06868,131.559478,5.199882,126.12908
244146000-0,2832.0,20.157667,130.460805,7.047889,263.0
253336000-0,2832.0,20.168277,131.216712,4.835778,25.4
253743000-0,2833.0,20.102577,131.543057,11.974074,130.680163
244850094-1,2835.0,19.840752,130.982983,5.527237,97.341224
244169000-1,2839.0,20.156714,130.793596,11.989467,97.851961
636015619-1,2839.0,20.125487,130.061094,14.674654,102.295631
244690991-0,2841.0,20.199144,131.19024,29.574903,233.115607
226014010-0,2842.0,19.8308,130.827479,44.488882,231.730933
226003980-0,2843.0,19.777277,131.025611,38.2494,240.939315
205482190-0,2849.0,19.851902,130.8197,16.564101,195.597067
244750840-1,2849.0,20.410657,131.335341,105.891525,187.349296
440371000-0,2850.0,20.029205,131.474115,0.771667,358.799988
209177000-1,2850.0,20.161558,130.598444,14.805086,229.494941
226012250-0,2852.0,19.778348,130.984565,16.473275,224.58867
205524890-0,2854.0,19.790586,130.807004,25.140846,22.956018
352335000-1,2857.0,20.182085,130.84938,6.81288,110.349336
244650228-0,2858.0,20.111227,131.017943,16.38813,116.956688
431073000-0,2859.0,20.602335,130.528293,50.865323,177.800238
244096000-2,2864.0,20.172914,130.934588,8.622451,158.770132
244650976-0,2864.0,19.800323,130.815892,2.675111,203.100006
247039400-0,2864.0,20.132961,130.171044,35.620142,90.217776
271002541-1,2868.0,19.902115,131.583219,12.601879,193.568213
244146000-0,2868.0,20.157745,130.461918,7.047889,263.0
538006310-1,2869.0,20.180245,130.825033,28.916565,201.75765
244090082-0,2869.0,20.22111,131.254823,37.104363,276.41048
244001723-1,2870.0,19.841495,130.868803,2.675111,266.5
209210000-2,2871.0,20.122488,131.316655,4.527111,102.699997
205437690-0,2877.0,19.832065,130.815447,12.449186,95.430455
236111857-0,2877.0,20.066598,131.078382,16.128786,25.54091
244110352-0,2879.0,20.203092,131.222671,14.424199,263.636969
209210000-2,2882.0,20.121837,131.321137,4.527111,103.5
205342210-0,2884.0,19.757709,130.837562,18.909697,33.461605
244630031-0,2885.0,20.058488,131.078867,3.090642,58.117572
564469000-0,2886.0,20.141409,131.201378,17.099041,39.77659
253336000-0,2894.0,20.170643,131.21854,4.887222,25.799999
205205790-1,2902.0,19.760887,130.996785,0.823492,215.06475
244750840-1,2909.0,20.381529,131.331333,6.658416,83.801413
205482190-0,2912.0,19.847256,130.818322,5.607663,68.039872
209341000-0,2913.0,20.06129,131.080518,24.629765,111.908105
244690991-0,2914.0,20.193154,131.181735,19.007895,78.352026
566879000-0,2914.0,20.097555,131.512197,6.033236,357.647577
440371000-0,2915.0,20.029343,131.474208,0.205778,140.199997
431073000-0,2916.0,20.588943,130.528842,12.163114,233.835612
248655000-0,2916.0,20.164915,130.734104,23.067412,69.550885
538006310-1,2917.0,20.174286,130.8225,18.773178,47.831166
226014010-0,2917.0,19.821246,130.814607,37.470846,290.183278
209177000-1,2918.0,20.158535,130.594675,13.807942,316.267061
205414190-0,2918.0,20.181891,131.252616,26.38292,40.611939
244740273-0,2921.0,19.827658,130.775033,45.534827,3.944929
244090082-0,2925.0,20.222182,131.244651,37.642567,164.832486
247039400-0,2926.0,20.132922,130.181917,21.623347,95.82679
205524890-0,2929.0,19.798611,130.810617,34.176907,178.808651
244096000-2,2929.0,20.170499,130.935588,8.833071,125.324751
212935000-0,2929.0,20.115957,131.177595,5.983963,284.900748
255806519-0,2929.0,20.016517,131.591383,0.205778,330.0
205417000-1,2937.0,20.094568,131.073358,4.562587,354.741563
244650976-0,2940.0,19.798812,130.814715,2.675111,208.300003
248730000-1,2941.0,20.14293,131.427886,0.797624,36.434778
244001723-1,2952.0,19.841348,130.86538,2.675111,266.299988
253743000-0,2953.0,20.098248,131.54842,7.947107,12.242175
205437690-0,2954.0,19.831645,130.820137,5.954299,89.613163
311295000-1,2960.0,20.114102,129.986622,8.231112,89.300003
636015619-1,2964.0,20.123681,130.069917,25.506943,97.578028
244750840-1,2964.0,20.381712,131.333128,46.848364,309.814917
226003980-0,2968.0,19.766541,131.005082,15.257834,345.938626
226013770-0,2970.0,19.892149,131.026746,22.821792,201.075462
271002541-1,2972.0,19.896226,131.581708,1.523253,233.437458
244690991-0,2975.0,20.194236,131.187328,22.198464,213.415683
248655000-0,2975.0,20.167113,130.740383,20.152687,62.100322
209341000-0,2976.0,20.058613,131.087603,22.392644,324.194627
538006310-1,2978.0,20.17784,130.82668,255.424014,109.422218
236111857-0,2979.0,20.07346,131.081873,9.599406,71.084806
440371000-0,2982.0,20.02902,131.474172,0.720222,191.100006
244090082-0,2984.0,20.212273,131.247514,55.819931,55.066578
267210161-1,2989.0,20.287857,130.916987,1.131778,352.799988
538006310-1,2990.0,20.173128,130.840915,8.500013,10.588285
352335000-1,2991.0,20.180617,130.853595,23.050944,93.85649
247039400-0,2991.0,20.132263,130.188801,16.605977,83.843365
244740273-0,2994.0,19.842987,130.776157,23.803479,184.706843
212935000-0,2994.0,20.11642,131.175745,69.477809,251.315029
256600000-0,2998.0,20.036009,131.501923,7.093401,208.748162
226012250-0,2998.0,19.77043,130.976271,25.690573,6.156122
230204000-0,3002.0,20.057946,131.083028,10.2907,9.520234
226014010-0,3002.0,19.826325,130.799918,120.10409,102.868675
209210000-2,3003.0,20.120677,131.328542,4.475667,105.0
205524890-0,3006.0,19.786449,130.810886,36.28525,4.463562
564469000-0,3011.0,20.149002,131.208111,13.6818,17.862619
244146000-0,3014.0,20.15634,130.442618,7.047889,263.0
311295000-1,3015.0,20.114155,129.993768,8.591222,89.199997
244001723-1,3016.0,19.84125,130.86263,2.726556,268.200012
255806519-0,3022.0,20.01745,131.59125,1.543333,355.0
205437690-0,3026.0,19.831659,130.822243,11.701814,153.236142
244750840-1,3030.0,20.390863,131.321416,16.53148,54.46248
205461590-0,3035.0,19.893695,131.029976,10.20504,229.571125
244690991-0,3036.0,20.189011,131.183655,12.295903,223.521085
244110352-0,3038.0,20.201916,131.211445,25.276732,263.558282
244650228-0,3039.0,20.105011,131.030957,26.469763,95.457834
566879000-0,3040.0,20.101066,131.512043,5.787149,292.086648
440371000-0,3047.0,20.028515,131.473935,1.080333,200.800003
244090082-0,3048.0,20.221729,131.261941,12.688051,199.955559
215647000-0,3051.0,20.013432,131.58015,21.922349,99.247132
205507390-0,3052.0,19.864372,130.997037,4.094239,271.67998
212935000-0,3052.0,20.110451,131.156953,22.832765,94.008713
205414190-0,3053.0,20.194389,131.264035,6.307542,50.085554
209210000-2,3054.0,20.120057,131.332258,4.424222,102.400002
236111857-0,3055.0,20.074553,131.085269,25.556607,207.121257
209177000-1,3055.0,20.164854,130.588235,24.731324,97.907626
230204000-0,3056.0,20.06048,131.083481,5.372744,256.160971
352335000-1,3060.0,20.180123,130.861411,2.936033,154.485154
226014010-0,3063.0,19.818779,130.835012,11.845385,244.337881
205524890-0,3064.0,19.796148,130.81169,27.196321,194.333396
244740941-0,3068.0,19.842135,130.845805,2.469333,284.399994
538006310-1,3068.0,20.17614,130.841515,27.271158,102.452786
636015619-1,3068.0,20.122063,130.082862,17.979237,52.36853
253743000-0,3072.0,20.10252,131.549407,15.968159,200.017411
311295000-1,3077.0,20.114187,130.00128,8.745556,89.300003
226003980-0,3083.0,19.774409,131.002988,8.117827,69.477427
376532000-1,3084.0,20.065066,131.564748,44.240967,92.440376
431073000-0,3084.0,20.583369,130.520696,22.259263,245.034008
205342210-0,3092.0,19.772877,130.848215,28.426177,170.03921
248655000-0,3096.0,20.172387,130.750996,21.605843,135.443065
271002541-1,3101.0,19.895685,131.580932,22.835323,0.443518
226012250-0,3103.0,19.782827,130.977692,30.210677,148.968527
212935000-0,3104.0,20.110067,131.162784,72.99571,258.281243
440371000-0,3109.0,20.02791,131.47354,1.234667,203.5
215647000-0,3112.0,20.012439,131.586643,24.846567,253.252825
205437690-0,3113.0,19.827457,130.824496,5.861739,86.301532
226013770-0,3117.0,19.877679,131.020816,12.681571,253.922411
352335000-1,3119.0,20.1794,130.861778,13.441558,65.698822
209341000-0,3119.0,20.070618,131.078383,11.705746,321.779005
538006310-1,3124.0,20.174618,130.848859,17.111692,118.914103
244750840-1,3133.0,20.395438,131.328249,69.214217,227.786509
564469000-0,3133.0,20.156346,131.210633,6.899314,182.256954
205461590-0,3133.0,19.890697,131.026234,5.995856,223.695478
205482190-0,3134.0,19.849408,130.823996,23.161194,188.974072
205414190-0,3135.0,20.195923,131.265989,17.64715,330.167911
376532000-1,3136.0,20.064613,131.576059,25.901268,183.007224
205417000-1,3140.0,20.098831,131.07294,10.244522,180.728916
236111857-0,3142.0,20.065405,131.080281,16.399401,113.66832
244740941-0,3143.0,19.842557,130.843565,2.417889,282.5
215647000-0,3144.0,20.01138,131.582898,15.77098,354.250447
267210161-1,3145.0,20.28918,130.916703,0.874556,357.399994
311295000-1,3146.0,20.114242,130.009015,8.848444,89.699997
248730000-1,3149.0,20.143547,131.428371,49.427413,81.664158
226014010-0,3149.0,19.81674,130.8305,42.634531,267.057132
244740273-0,3149.0,19.82599,130.774669,42.787766,338.000458
205524890-0,3161.0,19.784333,130.808482,28.741918,11.272413
244169000-1,3162.0,20.154268,130.812486,30.793678,270.219008
271002541-1,3163.0,19.902229,131.580986,4.104699,235.134133
253743000-0,3163.0,20.096209,131.546959,23.385411,239.444121
244630031-0,3164.0,20.060593,131.08247,19.511427,211.255466
244110352-0,3164.0,20.200264,131.195857,8.94911,185.769335
431073000-0,3165.0,20.579851,130.512626,25.096616,79.832301
205205790-1,3166.0,19.760065,130.996171,9.473124,246.9531
247039400-0,3171.0,20.133744,130.203433,62.643395,84.510235
212935000-0,3172.0,20.105405,131.138859,6.333624,83.553762
244650228-0,3176.0,20.103416,131.048727,3.870942,131.180707
244096000-2,3176.0,20.164667,130.944354,11.160171,205.517736
253336000-0,3177.0,20.181535,131.228648,4.990111,42.799999
244146000-0,3177.0,20.154103,130.411342,7.047889,263.0
226012250-0,3179.0,19.773733,130.983507,17.069498,352.698407
215647000-0,3180.0,20.013991,131.582618,9.925109,59.319252
209341000-0,3182.0,20.073296,131.076138,38.812216,165.244293
244650976-0,3185.0,19.793977,130.809603,2.623667,216.399994
205342210-0,3186.0,19.760711,130.850485,5.710263,126.140008
230204000-0,3188.0,20.059695,131.080092,5.392915,349.785447
244750840-1,3188.0,20.383614,131.314345,24.648086,173.533425
209210000-2,3189.0,20.11953,131.339957,4.475667,91.400002
244690991-0,3194.0,20.182499,131.177066,16.121287,187.189013
205437690-0,3196.0,19.827602,130.826882,12.084535,149.195506
440371000-0,3197.0,20.027253,131.4731,1.389,201.699997
376532000-1,3201.0,20.056841,131.575625,12.137996,43.881288
564469000-0,3202.0,20.154147,131.21054,23.821838,14.783653
636015619-1,3203.0,20.128913,130.092326,37.89579,133.483691
244850094-1,3204.0,19.839547,130.992924,2.121038,258.187191
311295000-1,3207.0,20.114313,130.016668,8.899889,89.5
205482190-0,3208.0,19.841582,130.822682,14.92973,315.603157
236111857-0,3211.0,20.063305,131.085381,15.558294,344.440285
255806519-0,3211.0,20.022067,131.590967,3.395333,6.0
226003980-0,3212.0,19.776106,131.007806,23.588203,174.631784
248655000-0,3212.0,20.164132,130.759655,14.821505,64.768516
244740273-0,3212.0,19.837543,130.769707,36.620619,171.664987
253743000-0,3216.0,20.093296,131.541706,1.498824,314.132812
431073000-0,3221.0,20.580998,130.519456,42.919416,128.193888
226014010-0,3225.0,19.81597,130.8146,12.895408,297.173439
212935000-0,3232.0,20.105603,131.140718,54.798292,263.509535
253336000-0,3234.0,20.183158,131.2312,5.041555,45.799999
244740941-0,3235.0,19.842857,130.84049,2.417889,279.600006
248730000-1,3235.0,20.146394,131.44908,8.05469,88.993245
205524890-0,3237.0,19.794236,130.81058,21.80605,53.824799
244146000-0,3237.0,20.15366,130.405165,7.099333,263.0
244169000-1,3241.0,20.15431,130.800508,6.269309,251.933257
205414190-0,3242.0,20.203495,131.261362,1.957929,212.2956
538006310-1,3243.0,20.170067,130.857637,13.243159,78.661198
244001723-1,3244.0,19.841038,130.853915,2.778,267.100006
244630031-0,3245.0,20.054348,131.078435,21.669402,62.749922
244650976-0,3248.0,19.792668,130.808022,2.675111,218.399994
267210161-1,3248.0,20.289927,130.916713,0.360111,1.9
244090082-0,3251.0,20.210538,131.257611,38.304426,32.844674
205461590-0,3251.0,19.888332,131.023831,10.095313,211.840959
209341000-0,3251.0,20.061325,131.079494,24.958193,1.007806
244096000-2,3252.0,20.161129,130.942554,12.292227,295.119632
440371000-0,3257.0,20.026518,131.472647,1.440444,203.899994
230204000-0,3257.0,20.061388,131.079767,6.428411,36.193588
244750840-1,3259.0,20.375576,131.315317,22.93518,249.286318
564469000-0,3261.0,20.160429,131.212306,55.46519,9.958858
566879000-0,3265.0,20.103329,131.506104,1.736448,295.047311
636015619-1,3266.0,20.121319,130.100854,55.163365,21.989522
376532000-1,3268.0,20.059551,131.578399,18.956754,244.800629
255806519-0,3271.0,20.023883,131.5919,3.601111,17.0
431073000-0,3275.0,20.574373,130.52845,12.328305,221.457928
247039400-0,3276.0,20.13665,130.235668,13.870053,63.568804
271002541-1,3277.0,19.900993,131.579098,6.270078,70.144313
352335000-1,3289.0,20.183746,130.872035,50.699587,70.506849
248730000-1,3290.0,20.14643,131.451261,15.341475,119.008518
244146000-0,3291.0,20.153227,130.3992,7.047889,263.0
205417000-1,3292.0,20.091634,131.072842,9.04215,322.271503
205205790-1,3293.0,19.757887,130.990734,25.780408,63.8829
244740273-0,3295.0,19.823641,130.771872,31.932873,338.539678
244740941-0,3296.0,19.843108,130.838128,2.417889,278.700012
253336000-0,3297.0,20.185132,131.235188,4.990111,61.799999
212935000-0,3298.0,20.103712,131.123029,33.397968,113.373656
215647000-0,3306.0,20.016941,131.587909,3.859449,288.933508
244750840-1,3312.0,20.373588,131.309711,32.551233,339.079849
564469000-0,3315.0,20.174065,131.214857,8.730457,115.893747
244090082-0,3316.0,20.220207,131.264263,58.554387,204.936208
636015619-1,3318.0,20.133614,130.106142,63.612715,166.899012
267210161-1,3325.0,20.29,130.916738,0.051444,360.0
209341000-0,3325.0,20.069861,131.079654,40.25455,306.785406
226012250-0,3326.0,19.785238,130.98194,24.00181,58.686679
244650976-0,3331.0,19.79107,130.80632,2.675111,209.600006
244630031-0,3335.0,20.058476,131.086967,31.537588,359.881454
226013770-0,3340.0,19.874058,131.007459,14.182724,7.913391
248730000-1,3345.0,20.144539,131.454894,11.945819,152.612684
226003980-0,3348.0,19.761342,131.00928,21.5454,65.82827
212935000-0,3350.0,20.100527,131.130876,22.155445,264.631353
244146000-0,3350.0,20.152785,130.392982,7.099333,263.0
205437690-0,3351.0,19.820165,130.831595,5.37911,198.12101
256600000-0,3351.0,20.025861,131.495998,7.22785,9.778724
352335000-1,3353.0,20.188751,130.8871,19.20556,268.036466
205342210-0,3354.0,19.758096,130.85429,34.668264,14.811005
236111857-0,3355.0,20.073282,131.082424,36.740269,141.147204
244110352-0,3363.0,20.192074,131.194975,51.390274,247.809323
209177000-1,3363.0,20.160006,130.625387,45.33981,83.116795
244740941-0,3364.0,19.843318,130.835652,2.520778,279.0
209210000-2,3372.0,20.119623,131.353993,4.527111,90.199997
636015619-1,3375.0,20.117289,130.110188,32.657068,42.487618
209341000-0,3375.0,20.075432,131.071721,50.749848,148.656984
244090082-0,3377.0,20.205235,131.256846,93.438876,7.006994
566879000-0,3377.0,20.10371,131.505237,8.720957,110.339229
226014010-0,3378.0,19.820135,130.805976,61.377713,124.748771
244690991-0,3380.0,20.168748,131.175218,38.509004,270.80134
244750840-1,3380.0,20.383146,131.305813,6.442936,93.330527
230204000-0,3381.0,20.064362,131.082084,14.05048,282.318768
440371000-0,3385.0,20.024928,131.47153,1.543333,202.600006
205482190-0,3386.0,19.850359,130.813545,74.925824,155.238066
244096000-2,3389.0,20.164433,130.935046,41.457049,118.744259
244169000-1,3390.0,20.152971,130.796135,2.502512,89.629506
205524890-0,3390.0,19.803338,130.823811,23.808703,226.303847
244630031-0,3392.0,20.066785,131.086949,22.56291,180.475848
248655000-0,3393.0,20.169418,130.771606,15.227451,88.989939
255806519-0,3394.0,20.027667,131.593383,3.035222,10.0
247039400-0,3395.0,20.140046,130.242945,65.854655,83.186215
271002541-1,3398.0,19.902184,131.582606,2.133083,243.44014
226013770-0,3400.0,19.877954,131.008035,16.179886,218.406283
376532000-1,3402.0,20.054551,131.567088,29.972881,117.800371
244650976-0,3402.0,19.789373,130.805055,2.623667,199.800003
253743000-0,3405.0,20.094208,131.540705,23.172621,323.977057
226012250-0,3409.0,19.790023,130.990301,79.55742,173.775509
236111857-0,3409.0,20.06614,131.088549,15.467333,156.868224
352335000-1,3412.0,20.188571,130.881522,70.609171,85.053081
253336000-0,3413.0,20.18626,131.243665,5.093,88.599998
244146000-0,3414.0,20.152365,130.386962,7.150778,263.0
244090082-0,3415.0,20.221526,131.25898,44.151595,197.624033
212935000-0,3415.0,20.099904,131.123819,29.958068,268.354368
205482190-0,3423.0,19.838722,130.819251,6.796199,154.883506
205205790-1,3423.0,19.764707,131.005515,27.514201,176.60735
244110352-0,3427.0,20.186331,131.179976,29.937971,120.386024
244740941-0,3429.0,19.843647,130.833257,2.417889,281.399994
209210000-2,3431.0,20.119602,131.357872,4.527111,91.800003
244690991-0,3432.0,20.168877,131.165358,17.040729,198.409901
636015619-1,3435.0,20.123968,130.116703,30.947526,147.229739
209341000-0,3436.0,20.06321,131.079645,13.762697,344.138172
226014010-0,3444.0,19.809461,130.82233,45.406722,244.906355
440371000-0,3444.0,20.024193,131.471013,1.491889,202.699997
205342210-0,3446.0,19.772349,130.858295,15.201018,348.105126
311295000-1,3448.0,20.11448,130.048162,8.848444,89.599998
247039400-0,3449.0,20.141995,130.260331,29.344236,267.066641
244650228-0,3450.0,20.100188,131.052656,38.30586,131.716218
244001723-1,3451.0,19.84223,130.845555,2.726556,291.600006
255806519-0,3454.0,20.0292,131.593517,2.829444,1.0
376532000-1,3455.0,20.051126,131.574003,19.919945,89.040421
230204000-0,3457.0,20.065415,131.07695,7.40829,25.918877
431073000-0,3457.0,20.5666,130.521115,22.131206,267.191283
244096000-2,3465.0,20.157429,130.948649,17.256136,103.234751
212935000-0,3466.0,20.099701,131.116301,8.71828,252.993275
205524890-0,3467.0,19.797484,130.817299,66.197427,355.906469
352335000-1,3468.0,20.190146,130.900924,2.791559,294.868043
244890607-1,3468.0,19.834606,130.986292,9.164725,213.202858
226012250-0,3471.0,19.767357,130.992928,8.326729,48.058217
205414190-0,3472.0,20.201735,131.260177,2.20652,163.637665
226013770-0,3475.0,19.873559,131.00433,12.104821,249.234447
215647000-0,3475.0,20.017919,131.584874,3.361862,74.195089
226003980-0,3477.0,19.766602,131.021735,5.066557,234.727492
205417000-1,3477.0,20.097749,131.067804,3.89238,3.790464
236111857-0,3481.0,20.061406,131.090702,23.565693,259.04779
253743000-0,3484.0,20.101052,131.535405,13.768948,113.601207
244630031-0,3485.0,20.057086,131.086863,20.272231,303.102772
244650976-0,3486.0,19.787598,130.804062,2.675111,197.600006
209210000-2,3487.0,20.119727,131.361702,4.424222,88.199997
267210161-1,3494.0,20.291205,130.917378,0.308667,4.4
566879000-0,3497.0,20.102029,131.510067,9.829654,218.719739
636015619-1,3497.0,20.11651,130.121816,40.730958,156.565739
538006310-1,3498.0,20.173135,130.873942,15.409204,88.704424
244090082-0,3499.0,20.205186,131.253449,19.076272,64.708082
209177000-1,3499.0,20.163419,130.655533,20.900339,85.55603
205482190-0,3500.0,19.836532,130.820342,14.175185,307.27843
440371000-0,3501.0,20.023448,131.470537,1.440444,201.699997
248655000-0,3503.0,20.169554,130.779853,19.811246,61.911234
205507390-0,3504.0,19.864622,130.987945,2.48459,101.374187
311295000-1,3504.0,20.11451,130.0558,8.797,90.0
